"geocode.value","lon","lat","geoAddress"
"Waikiki, HI, United States",-157.8291847,21.2793462,"waikiki, honolulu, hi 96815, usa"
"Middletown, CT, United States",-72.6506488,41.5623209,"middletown, ct, usa"
"Williamsport, PA, United States",-77.0010786,41.2411897,"williamsport, pa, usa"
"Caldwell, ID, United States",-116.6873596,43.6629384,"caldwell, id, usa"
"Kannapolis, NC, United States",-80.6217341,35.4873613,"kannapolis, nc, usa"
"Bethlehem, PA, United States",-75.3704579,40.6259316,"bethlehem, pa, usa"
"Grand Junction, CO, United States",-108.5506486,39.0638705,"grand junction, co, usa"
"Highland Park, NJ, United States",-74.4243178,40.4959379,"highland park, nj 08904, usa"
"Edison, NJ, United States",-74.4120953,40.5187154,"edison, nj, usa"
"Avenel, NJ, United States",-74.2851469,40.5803818,"avenel, woodbridge township, nj, usa"
"Glendale, AZ, United States",-112.1859866,33.5386523,"glendale, az, usa"
"Florence, SC, United States",-79.7625625,34.1954331,"florence, sc, usa"
"Sun Valley, ID, United States",-114.3517172,43.6971294,"sun valley, id 83353, usa"
"Decatur, AL, United States",-86.9833417,34.6059253,"decatur, al, usa"
"South Padre Island, TX, United States",-97.1681257,26.1118401,"south padre island, tx 78597, usa"
"Barboursville, WV, United States",-82.2945923,38.4095298,"barboursville, wv, usa"
"Hilo, HI, United States",-155.084887,19.7216023,"hilo, hi 96720, usa"
"Beckley, WV, United States",-81.1881557,37.7781702,"beckley, wv 25801, usa"
"West Lebanon, NH, United States",-72.3106065,43.6446508,"west lebanon, lebanon, nh 03784, usa"
"College Station, TX, United States",-96.3344068,30.627977,"college station, tx, usa"
"Ocean City, MD, United States",-75.0849058,38.3365032,"ocean city, md, usa"
"Peabody, MA, United States",-70.9286609,42.5278731,"peabody, ma, usa"
"Lake Tahoe, NV, United States",-120.0323507,39.0968493,"lake tahoe, united states"
"Kearney, NE, United States",-99.0816784,40.6993303,"kearney, ne, usa"
"Owings Mills, MD, United States",-76.7802528,39.4195499,"owings mills, md, usa"
"Coshocton, OH, United States",-81.8595756,40.2720151,"coshocton, oh 43812, usa"
"Mount Clemens, MI, United States",-82.8779754,42.5972563,"mt clemens, mi, usa"
"Martha's Vineyard, MA, United States",-70.645473,41.3804981,"martha's vineyard, massachusetts, usa"
"Belmar, NJ, United States",-74.0218037,40.1784471,"belmar, nj, usa"
"Fairbanks, AK, United States",-147.7199756,64.8400511,"fairbanks, ak, usa"
"Paramus, NJ, United States",-74.0754189,40.9445428,"paramus, nj 07652, usa"
"Tyler, TX, United States",-95.3010624,32.3512601,"tyler, tx, usa"
"Pittsfield, MA, United States",-73.2453824,42.4500845,"pittsfield, ma 01201, usa"
"Jackson, MI, United States",-84.4013462,42.245869,"jackson, mi, usa"
"St. Simons Island, GA, United States",-81.3885517,31.1595905,"st simons island, ga 31522, usa"
"Danville, VA, United States",-79.3950228,36.5859718,"danville, va, usa"
"Ware, MA, United States",-72.2398566,42.2598457,"ware, ma 01082, usa"
"Milton, MA, United States",-71.0661653,42.2495321,"milton, ma, usa"
"Lahaina, HI, United States",-156.6816195,20.882371,"lahaina, hi, usa"
"Long Beach, NJ, United States",-74.199545,39.6155009,"long beach, nj, usa"
"Moscow, ID, United States",-117.0001651,46.7323875,"moscow, id, usa"
"Duluth, MN, United States",-92.1004852,46.7866719,"duluth, mn, usa"
"Boulder, MT, United States",-112.1208336,46.2365947,"boulder, mt 59632, usa"
"Rochester, PA, United States",-80.2864509,40.7022882,"rochester, pa, usa"
"Laconia, NH, United States",-71.4703509,43.5278546,"laconia, nh, usa"
"Breckenridge, CO, United States",-106.0383518,39.4816537,"breckenridge, co 80424, usa"
"Interlochen, MI, United States",-85.7676077,44.6453738,"interlochen, mi, usa"
"Lake Charles, LA, United States",-93.2173758,30.2265949,"lake charles, la, usa"
"Florence, AL, United States",-87.677251,34.79981,"florence, al, usa"
"Tuscaloosa, AL, United States",-87.5691735,33.2098407,"tuscaloosa, al, usa"
"Athens, OH, United States",-82.1012554,39.3292396,"athens, oh 45701, usa"
"Hickory, NC, United States",-81.3444573,35.7344538,"hickory, nc, usa"
"Campbellsville, KY, United States",-85.3419069,37.3433974,"campbellsville, ky 42718, usa"
"Phenix City, AL, United States",-85.0007653,32.4709761,"phenix city, al, usa"
"Coos Bay-North Bend, OR, United States",-124.2242803,43.4065012,"north bend, or 97459, usa"
"Coos Bay, OR, United States",-124.2131325,43.3672213,"coos bay, or, usa"
"Spanish Fort Canyon, UT, United States",-111.5960297,40.0838445,"spanish fork canyon, spanish fork, ut 84660, usa"
"Mason City, IA, United States",-93.2010367,43.1535728,"mason city, ia 50401, usa"
"Mankato, MN, United States",-94.0055647,44.1661456,"mankato, mn, usa"
"Yakima, WA, United States",-120.5060955,46.6022299,"yakima, wa, usa"
"Fitchburg, MA, United States",-71.8022955,42.5834228,"fitchburg, ma 01420, usa"
"Yankton, SD, United States",-97.3972813,42.8711088,"yankton, sd 57078, usa"
"Tombstone, AZ, United States",-110.0675764,31.7128683,"tombstone, az 85638, usa"
"Minot, ND, United States",-101.2922906,48.2329668,"minot, nd, usa"
"Lexington, NC, United States",-80.2533838,35.8240265,"lexington, nc, usa"
"Nantucket, MA, United States",-70.0999891,41.28394,"nantucket, ma, usa"
"Nawiliwili, HI, United States",-159.3591416,21.9570974,"nawiliwili, lihue, hi 96766, usa"
"Cherokee, IA, United States",-95.5515431,42.7496413,"cherokee, ia 51012, usa"
"Lebanon, PA, United States",-76.4113497,40.3409251,"lebanon, pa, usa"
"Kennewick, WA, United States",-119.119948,46.2086683,"kennewick, wa, usa"
"Moorhead, MN, United States",-96.7678039,46.8737648,"moorhead, mn, usa"
"Tannersville, PA, United States",-75.3057288,41.0398099,"tannersville, pa 18372, usa"
"Clare, MI, United States",-84.7686281,43.8194703,"clare, mi 48617, usa"
"Marshalltown, IA, United States",-92.9080375,42.0494674,"marshalltown, ia 50158, usa"
"Jackson, TN, United States",-88.8139469,35.6145169,"jackson, tn, usa"
"Lafayette, IN, United States",-86.8752869,40.4167022,"lafayette, in, usa"
"Stamford, CT, United States",-73.5387341,41.0534302,"stamford, ct, usa"
"Jackson, WY, United States",-110.7624282,43.4799291,"jackson, wy, usa"
"Ipswich, MA, United States",-70.8411558,42.6791832,"ipswich, ma, usa"
"Grand Forks, ND, United States",-97.0328547,47.9252568,"grand forks, nd, usa"
"Juneau, AK, United States",-134.4201306,58.3004933,"juneau, ak, usa"
"Aberdeen, WA, United States",-123.8157218,46.9753708,"aberdeen, wa, usa"
"Detroit Lakes, MN, United States",-95.8453253,46.8171808,"detroit lakes, mn 56501, usa"
"Dubuque, IA, United States",-90.6677479,42.5063629,"dubuque, ia, usa"
"Darien, CT, United States",-73.4686858,41.0771914,"darien, ct, usa"
"Auburn, AL, United States",-85.4807825,32.6098566,"auburn, al, usa"
"Durango, CO, United States",-107.8800667,37.27528,"durango, co, usa"
"Patterson, NJ, United States",-74.171811,40.9167654,"paterson, nj, usa"
"Palisades Park, NJ, United States",-73.997639,40.8481556,"palisades park, nj 07650, usa"
"Kailua-Kona, HI, United States",-155.9962255,19.6419129,"kailua-kona, hi, usa"
"Douglas, MI, United States",-86.2005933,42.6433583,"douglas, mi, usa"
"Marquette, MI, United States",-87.3953713,46.5436199,"marquette, mi, usa"
"Vicksburg, MS, United States",-90.877882,32.3526456,"vicksburg, ms, usa"
"Ames, IA, United States",-93.6319131,42.0307812,"ames, ia, usa"
"Paia, HI, United States",-156.3739778,20.9060569,"paia, hi 96779, usa"
"Edmonds, WA, United States",-122.3773552,47.8106521,"edmonds, wa, usa"
"Glen Rose, TX, United States",-97.7554986,32.2346721,"glen rose, tx, usa"
"Brownsville, TX, United States",-97.4974838,25.9017472,"brownsville, tx, usa"
"Council Bluffs, IA, United States",-95.8608333,41.2619444,"council bluffs, ia, usa"
"River Edge, NJ, United States",-74.0398622,40.9287098,"river edge, nj, usa"
"Aberdeen, SD, United States",-98.4864829,45.4646985,"aberdeen, sd 57401, usa"
"Troy, MI, United States",-83.1497751,42.6064095,"troy, mi, usa"
"Brattlesboro, VT, United States",-72.5578678,42.8509152,"brattleboro, vt 05301, usa"
"Florence, KY, United States",-84.6266111,38.9989499,"florence, ky, usa"
"Charleston, SC, United States",-79.9319664,32.7833163,"charleston, sc, usa"
"Sparks, NV, United States",-119.7526886,39.5349112,"sparks, nv, usa"
"Sheboygan, WI, United States",-87.71453,43.7508284,"sheboygan, wi, usa"
"Eureka Springs, AR, United States",-93.7392889,36.4006499,"eureka springs, ar, usa"
"West New York, NJ, United States",-74.0143064,40.7878788,"west new york, nj 07093, usa"
"Clarksville, TN, United States",-87.3594528,36.5297706,"clarksville, tn, usa"
"Manitou Springs, CO, United States",-104.9128177,38.8575579,"manitou springs, co 80829, usa"
"Roseburg, OR, United States",-123.3417381,43.216505,"roseburg, or, usa"
"Norwich, CT, United States",-72.0759105,41.5242649,"norwich, ct, usa"
"Adrian, MI, United States",-84.0371659,41.8975471,"adrian, mi 49221, usa"
"Vincennes, IN, United States",-87.5286325,38.677269,"vincennes, in 47591, usa"
"Brookings, SD, United States",-96.7983877,44.3113573,"brookings, sd 57006, usa"
"Woodbridge, NJ, United States",-74.2846022,40.5575986,"woodbridge township, nj, usa"
"East Greenwich, RI, United States",-71.5130445,41.6342619,"east greenwich, ri 02818, usa"
"Greenburg, PA, United States",-79.5389289,40.3014581,"greensburg, pa 15601, usa"
"Hampton, VA, United States",-76.3452218,37.0298687,"hampton, va, usa"
"Mt. Vernon, WA, United States",-122.3374542,48.4201105,"mount vernon, wa, usa"
"Remer, MN, United States",-93.9160687,47.0560649,"remer, mn 56672, usa"
"Reed, KY, United States",-87.3541718,37.851156,"reed, ky 42451, usa"
"Greenbelt, MD, United States",-76.8755282,39.0045544,"greenbelt, md, usa"
"Anniston, AL, United States",-85.8316318,33.6598257,"anniston, al, usa"
"Eatontown, NJ, United States",-74.0509725,40.2962222,"eatontown, nj, usa"
"Bellevue, NE, United States",-95.9262498,41.1567003,"bellevue, ne, usa"
"Hampton, NH, United States",-70.8389219,42.9375932,"hampton, nh, usa"
"Goldsboro, NC, United States",-77.9927651,35.3848841,"goldsboro, nc, usa"
"High Point, NC, United States",-80.0053176,35.9556923,"high point, nc, usa"
"Lewiston, ID, United States",-117.0011889,46.4004089,"lewiston, id 83501, usa"
"Ft. Dodge, IA, United States",-94.1680158,42.4974694,"fort dodge, ia 50501, usa"
"Corpus Christi, TX, United States",-97.396381,27.8005828,"corpus christi, tx, usa"
"Plainview, TX, United States",-101.7068417,34.1847936,"plainview, tx 79072, usa"
"Ketchikan, AK, United States",-131.6461111,55.3422222,"ketchikan, ak 99901, usa"
"Sault Ste. Marie, MI, United States",-84.3475876,46.4977115,"sault ste. marie, mi 49783, usa"
"Pierre, SD, United States",-100.3537522,44.3667876,"pierre, sd 57501, usa"
"Murpheesboro, TN, United States",-86.39027,35.8456213,"murfreesboro, tn, usa"
"Tupelo, MS, United States",-88.7033859,34.2576066,"tupelo, ms, usa"
"Meridian, MS, United States",-88.703656,32.3643098,"meridian, ms, usa"
"Holyoke, MA, United States",-72.6162009,42.2042586,"holyoke, ma, usa"
"Long Wharf, CT, United States",-72.92134,41.2968149,"long wharf, new haven, ct, usa"
"Aspen, CO, United States",-106.8175387,39.1910983,"aspen, co 81611, usa"
"Indiana, PA, United States",-79.1525349,40.6214551,"indiana, pa, usa"
"Miamisburg, OH, United States",-84.2866083,39.6428362,"miamisburg, oh, usa"
"Warwick, RI, United States",-71.4161671,41.7001009,"warwick, ri, usa"
"Winfield, KS, United States",-96.9955918,37.2397486,"winfield, ks, usa"
"Hodges, SC, United States",-82.2442889,34.2876186,"hodges, sc 29653, usa"
"Jacksonville, AL, United States",-85.7613536,33.8137125,"jacksonville, al 36265, usa"
"Newport, KY, United States",-84.4957757,39.091449,"newport, ky 41071, usa"
"Madison, IN, United States",-85.3799577,38.7358933,"madison, in, usa"
"Kailua, HI, United States",-157.743368,21.3945828,"kailua, hi, usa"
"Metairie, LA, United States",-90.1528519,29.9840922,"metairie, la, usa"
"Wrightstown, NJ, United States",-74.6179344,40.0362241,"wrightstown, nj, usa"
"Lihue, HI, United States",-159.3672769,21.9742235,"lihue, hi 96766, usa"
"Warren, VT, United States",-72.8559474,44.112005,"warren, vt 05674, usa"
"Barnegat Light, NJ, United States",-74.1062466,39.7576202,"barnegat light, nj, usa"
"Guttenberg, NJ, United States",-74.0037505,40.7920454,"guttenberg, nj 07093, usa"
"Reston, VA, United States",-77.3570028,38.9586307,"reston, va, usa"
"Belvidere, NJ, United States",-75.0776747,40.82982,"belvidere, nj 07823, usa"
"Grand Island, NE, United States",-98.3420118,40.9263957,"grand island, ne, usa"
"Annapolis, MD, United States",-76.4921829,38.9784453,"annapolis, md, usa"
"Livingston, NJ, United States",-74.3300842,40.7862871,"livingston, nj 07039, usa"
"Morgan City, LA, United States",-91.20677,29.6993748,"morgan city, la 70380, usa"
"Overland Park, KS, United States",-94.6707917,38.9822282,"overland park, ks, usa"
"Makena, HI, United States",-156.4425,20.6544444,"makena, wailea-makena, hi 96753, usa"
"St. Cloud, MN, United States",-94.1632404,45.5579451,"st cloud, mn, usa"
"Lakewood, OH, United States",-81.7981908,41.4819932,"lakewood, oh, usa"
"Gary, IN, United States",-87.3371523,41.6020403,"gary, in, usa"
"Central Falls, RI, United States",-71.3922785,41.8906553,"central falls, ri 02863, usa"
"Rochester, MI, United States",-83.1338214,42.680588,"rochester, mi, usa"
"Oshikosh, WI, United States",-88.5426136,44.0247062,"oshkosh, wi, usa"
"Williamsburg, VA, United States",-76.7074571,37.2707022,"williamsburg, va, usa"
"Willimsburg, VA, United States",-76.7074571,37.2707022,"williamsburg, va, usa"
"Ferndale, MI, United States",-83.1346478,42.4605917,"ferndale, mi 48220, usa"
"Wilcox, AZ, United States",-109.8320124,32.2528519,"willcox, az 85643, usa"
"Petoskey, MI, United States",-84.9553296,45.3733428,"petoskey, mi 49770, usa"
"Biddeford, ME, United States",-70.4533844,43.4925843,"biddeford, me 04005, usa"
"Southfield, MI, United States",-83.2218731,42.4733688,"southfield, mi, usa"
"Ft. Lee, NJ, United States",-73.9701381,40.8509333,"fort lee, nj 07024, usa"
"Bellmawr, NJ, United States",-75.0946182,39.8676134,"bellmawr, nj, usa"
"Talequah, OK, United States",-94.969956,35.91537,"tahlequah, ok 74464, usa"
"Dover, DE, United States",-75.5243682,39.158168,"dover, de, usa"
"Milldale, CT, United States",-72.8990595,41.5669981,"milldale, southington, ct, usa"
"Spartanburg, SC, United States",-81.9327167,34.9515959,"spartanburg, sc, usa"
"Weston, MA, United States",-71.3031132,42.3667625,"weston, ma 02493, usa"
"Stillwater, OK, United States",-97.0583681,36.1156071,"stillwater, ok, usa"
"Corvallis, OR, United States",-123.2620435,44.5645659,"corvallis, or, usa"
"Sedona, AZ, United States",-111.7609896,34.8697395,"sedona, az 86336, usa"
"Salina, KS, United States",-97.6114237,38.8402805,"salina, ks, usa"
"Old Orchard Beach, ME, United States",-70.3772911,43.5177659,"old orchard beach, me, usa"
"Opelika, AL, United States",-85.3782795,32.6454116,"opelika, al, usa"
"New Milford, PA, United States",-75.7271318,41.8725781,"new milford, pa 18834, usa"
"Beverly Shores, IN, United States",-86.9775319,41.6925381,"beverly shores, in, usa"
"Lincoln City, OR, United States",-124.0159354,44.9620902,"lincoln city, or, usa"
"Owensboro, KY, United States",-87.1111676,37.7719074,"owensboro, ky, usa"
"Greenville, NC, United States",-77.3663538,35.612661,"greenville, nc, usa"
"Columbus, MS, United States",-88.4272627,33.4956744,"columbus, ms, usa"
"Hegins, PA, United States",-76.4977208,40.6515135,"hegins, pa 17938, usa"
"Bristol, TN, United States",-82.1887444,36.5951059,"bristol, tn, usa"
"Pomeroy, WA, United States",-117.6026896,46.4748738,"pomeroy, wa 99347, usa"
"Walla Walla, WA, United States",-118.3430209,46.0645809,"walla walla, wa 99362, usa"
"Mesa, AZ, United States",-111.8314724,33.4151843,"mesa, az, usa"
"Janesville, WI, United States",-89.0187222,42.6827885,"janesville, wi, usa"
"Homestead, PA, United States",-79.9119948,40.4059025,"homestead, pa 15120, usa"
"Poipu, HI, United States",-159.4681793,21.8833158,"poipu, koloa, hi 96756, usa"
"Williamstown, MA, United States",-73.2036898,42.7120196,"williamstown, ma 01267, usa"
"Golden, CO, United States",-105.2210997,39.755543,"golden, co, usa"
"Pocono Mts., PA, United States",-75.4344727,41.0700078,"pocono mountains, pennsylvania, usa"
"Stockbridge, MA, United States",-73.3203862,42.2875874,"stockbridge, ma, usa"
"Kalispell, MT, United States",-114.3168131,48.1919889,"kalispell, mt 59901, usa"
"Idaho Falls, ID, United States",-112.0407506,43.4926602,"idaho falls, id, usa"
"Bowling Green, KY, United States",-86.4808043,36.9685219,"bowling green, ky, usa"
"Hamilton, KS, United States",-96.1641647,37.9794705,"hamilton, ks 66853, usa"
"Marblehead, OH, United States",-82.7354623,41.5403281,"marblehead, lakeside marblehead, oh 43440, usa"
"Rosedale, MN, United States",-95.8914953,47.2782272,"rosedale township, mn 56557, usa"
"Abbeyville, LA, United States",-92.1342921,29.9746502,"abbeville, la 70510, usa"
"Pasco, WA, United States",-119.0922316,46.2305049,"pasco, wa 99301, usa"
"Longview, WA, United States",-122.9381672,46.1381676,"longview, wa, usa"
"Telluride, CO, United States",-107.8122852,37.9374939,"telluride, co 81435, usa"
"Manitowac, WI, United States",-87.657584,44.0886059,"manitowoc, wi 54220, usa"
"Prescott, AZ, United States",-112.4685025,34.5400242,"prescott, az, usa"
"Leominster, MA, United States",-71.759794,42.5250906,"leominster, ma, usa"
"Michigan City, IN, United States",-86.8950297,41.7075394,"michigan city, in, usa"
"Vail, CO, United States",-106.3780801,39.6433243,"vail, co 81657, usa"
"Grand haven, MI, United States",-86.2283864,43.0630734,"grand haven, mi, usa"
"Dillon, SC, United States",-79.3711579,34.4165505,"dillon, sc 29536, usa"
"Stoneham, MA, United States",-71.1001891,42.4816758,"stoneham, ma, usa"
"Bisbee, AZ, United States",-109.9284084,31.4481547,"bisbee, az 85603, usa"
"Kingman, AZ, United States",-114.0530065,35.189443,"kingman, az, usa"
"Ypsilanti, MI, United States",-83.6129939,42.2411499,"ypsilanti, mi, usa"
"Rockbridge, OH, United States",-82.5222594,39.5798084,"rockbridge, oh 43149, usa"
"Milford, MA, United States",-71.5163049,42.1398577,"milford, ma, usa"
"Fall River, MA, United States",-71.1550451,41.7014912,"fall river, ma, usa"
"Norfolk, NE, United States",-97.4168171,42.0327168,"norfolk, ne 68701, usa"
"Cumberland, MD, United States",-78.7625185,39.6528654,"cumberland, md 21502, usa"
"Victoria, TX, United States",-97.0035982,28.8052674,"victoria, tx, usa"
"Painsville, OH, United States",-81.245657,41.7244885,"painesville, oh 44077, usa"
"Hoquiam, WA, United States",-123.8839028,46.977043,"hoquiam, wa, usa"
"Waterville, ME, United States",-69.6317121,44.5520105,"waterville, me, usa"
"Berlin, VT, United States",-72.5861615,44.2152614,"berlin, vt, usa"
"College Park, MD, United States",-76.93776,38.9896967,"college park, md, usa"
"Toltec, AZ, United States",-111.612786,32.7927719,"toltec, eloy, az 85131, usa"
"Anoka, MN, United States",-93.3871758,45.1977428,"anoka, mn, usa"
"Long Branch, NJ, United States",-73.9923596,40.3042778,"long branch, nj 07740, usa"
"Pullman, WA, United States",-117.1817377,46.7297771,"pullman, wa 99163, usa"
"Canyon, TX, United States",-101.9188024,34.9803342,"canyon, tx 79015, usa"
"Wailuku, HI, United States",-156.5048344,20.8869433,"wailuku, hi 96793, usa"
"Brooklyn, MI, United States",-84.2482819,42.105874,"brooklyn, mi 49230, usa"
"Gastonia, NC, United States",-81.1870849,35.2621735,"gastonia, nc, usa"
"Silver Springs, MD, United States",-77.026088,38.9906657,"silver spring, md, usa"
"Rockville, MD, United States",-77.1527578,39.0839973,"rockville, md, usa"
"Jackson, NH, United States",-71.1850996,44.1462613,"jackson, nh, usa"
"Spruce Pine, NC, United States",-82.0645611,35.9154007,"spruce pine, nc 28777, usa"
"Fells Point, MD, United States",-76.5935562,39.2835524,"fells point, baltimore, md 21231, usa"
"Newport, OR, United States",-124.0534505,44.6367836,"newport, or, usa"
"Waukegan, IL, United States",-87.8447938,42.3636331,"waukegan, il, usa"
"Mt. Vernon, IL, United States",-88.9031201,38.3172714,"mt vernon, il 62864, usa"
"Monmouth, IL, United States",-90.6473576,40.9114271,"monmouth, il 61462, usa"
"La Salle, IL, United States",-89.0418249,41.3621503,"la salle, il, usa"
"Bloomington, IL, United States",-88.9936873,40.4842027,"bloomington, il, usa"
"Macomb, IL, United States",-90.6717971,40.4592076,"macomb, il 61455, usa"
"Villa Park, IL, United States",-87.9889543,41.8897519,"villa park, il, usa"
"La Grange, IL, United States",-87.8692254,41.8050314,"la grange, il, usa"
"Wood River, IL, United States",-90.0976069,38.861159,"wood river, il, usa"
"Jacksonville, IL, United States",-90.2290098,39.733936,"jacksonville, il 62650, usa"
"Des Plaines, IL, United States",-87.8833991,42.0333623,"des plaines, il, usa"
"Normal, IL, United States",-88.9906312,40.5142026,"normal, il, usa"
"Crestwood, IL, United States",-87.7525511,41.6611444,"crestwood, il, usa"
"Decatur, IL, United States",-88.9548001,39.8403147,"decatur, il, usa"
"Lombard, IL, United States",-88.0078435,41.8800296,"lombard, il, usa"
"Ottawa, IL, United States",-88.8425769,41.3455892,"ottawa, il 61350, usa"
"Troy, NY, United States",-73.6917851,42.7284117,"troy, ny, usa"
"White Plains, NY, United States",-73.7629097,41.0339862,"white plains, ny, usa"
"The Hamptons, NY, United States",-72.3547915,40.924616,"the hamptons, ny, usa"
"Niagra Falls, NY, United States",-79.0377388,43.0962143,"niagara falls, ny, usa"
"Lake Placid, NY, United States",-73.9798713,44.2794911,"lake placid, ny 12946, usa"
"Cooperstown, NY, United States",-74.924321,42.7006303,"cooperstown, ny 13326, usa"
"Jamestown, NY, United States",-79.2353259,42.0970023,"jamestown, ny 14701, usa"
"North Salem, NY, United States",-73.5719051,41.3350356,"north salem, ny 10560, usa"
"Saranac Lake, NY, United States",-74.1312662,44.329496,"saranac lake, ny, usa"
"Woodside, NY, United States",-73.9068858,40.7532704,"woodside, queens, ny, usa"
"Amherst, NY, United States",-78.7922424,42.9791367,"amherst, ny, usa"
"Kew Gardens, NY, United States",-73.8272029,40.705695,"kew gardens, queens, ny, usa"
"Westtown, NY, United States",-74.5398821,41.336761,"westtown, ny 10998, usa"
"Elmhurst, NY, United States",-73.8779431,40.7394035,"elmhurst, queens, ny, usa"
"Jamaica, NY, United States",-73.7991953,40.7037439,"jamaica, queens, ny, usa"
"Watertown, NY, United States",-75.9107565,43.9747838,"watertown, ny 13601, usa"
"Wantagh, NY, United States",-73.5101258,40.6837121,"wantagh, ny, usa"
"Richmond Hill, NY, United States",-73.8310309,40.6999853,"richmond hill, queens, ny, usa"
"Cortland, NY, United States",-76.1804843,42.6011813,"cortland, ny 13045, usa"
"Garrison, NY, United States",-73.9404737,41.3804881,"garrison, philipstown, ny 10524, usa"
"Johnson City, NY, United States",-75.9588092,42.1156308,"johnson city, ny 13790, usa"
"Seldon, NY, United States",-73.0356625,40.8664873,"selden, ny, usa"
"Highland, NY, United States",-73.9601382,41.7209267,"highland, ny 12528, usa"
"Highland Park, NY, United States",-78.67444,43.19611,"highland park, ny 14094, usa"
"Rome, NY, United States",-75.4557303,43.2128473,"rome, ny, usa"
"Glen Cove, NY, United States",-73.6337389,40.8623217,"glen cove, ny, usa"
"East Northport, NY, United States",-73.3245613,40.8767647,"east northport, ny, usa"
"Yorktown, NY, United States",-73.8183804,41.2625965,"yorktown, ny, usa"
"New Paltz, NY, United States",-74.0868095,41.7475933,"new paltz, ny 12561, usa"
"New Rochelle, NY, United States",-73.7823549,40.9114882,"new rochelle, ny, usa"
"Leesburg, FL, United States",-81.8778582,28.810823,"leesburg, fl, usa"
"Hallandale, FL, United States",-80.148379,25.9812024,"hallandale beach, fl 33009, usa"
"Bradenton, FL, United States",-82.5748194,27.4989278,"bradenton, fl, usa"
"Ft. Walton Beach, FL, United States",-86.6170308,30.4200708,"fort walton beach, fl, usa"
"Naples, FL, United States",-81.7948103,26.1420358,"naples, fl, usa"
"Vero Beach, FL, United States",-80.3972736,27.6386434,"vero beach, fl, usa"
"Lantana, FL, United States",-80.0519859,26.5867358,"lantana, fl, usa"
"Fernandina Beach, FL, United States",-81.4625919,30.6696818,"fernandina beach, fl 32034, usa"
"Ft. Pierce, FL, United States",-80.3256056,27.4467056,"fort pierce, fl, usa"
"Boca Raton, FL, United States",-80.1289321,26.3683064,"boca raton, fl, usa"
"El Cajon, CA, United States",-116.9625269,32.7947731,"el cajon, ca, usa"
"Oceanside, CA, United States",-117.3794834,33.1958696,"oceanside, ca, usa"
"Hillsborough, CA, United States",-122.3794163,37.5741032,"hillsborough, ca 94010, usa"
"Dana Point, CA, United States",-117.6981014,33.4672256,"dana point, ca, usa"
"Burlingame, CA, United States",-122.34809,37.5778696,"burlingame, ca, usa"
"Chico, CA, United States",-121.8374777,39.7284944,"chico, ca, usa"
"Wilmington, CA, United States",-118.2633204,33.7911608,"wilmington, los angeles, ca, usa"
"Mt. Washington, CA, United States",-118.2169092,34.1030377,"mount washington, los angeles, ca, usa"
"Fairfield, CA, United States",-122.0405151,38.2491956,"fairfield, ca, usa"
"Alameda, CA, United States",-122.2821855,37.7798721,"alameda, ca, usa"
"Alhambra, CA, United States",-118.1270146,34.095287,"alhambra, ca, usa"
"Cathedral City, CA, United States",-116.4668036,33.7805388,"cathedral city, ca, usa"
"San Gabriel, CA, United States",-118.1058333,34.0961111,"san gabriel, ca, usa"
"Clearlake, CA, United States",-122.6263728,38.9582307,"clearlake, ca, usa"
"Auburn, CA, United States",-121.0768901,38.8965654,"auburn, ca, usa"
"Montclair, CA, United States",-117.6897776,34.0775104,"montclair, ca, usa"
"Duncan Mills, CA, United States",-123.0550013,38.453803,"duncans mills, ca 95450, usa"
"Salinas, CA, United States",-121.6555013,36.6777372,"salinas, ca, usa"
"Monrovia, CA, United States",-118.0019482,34.1442616,"monrovia, ca, usa"
"Burbank, CA, United States",-118.3089661,34.1808392,"burbank, ca, usa"
"Laguna Niguel, CA, United States",-117.7149438,33.5236744,"laguna niguel, ca, usa"
"Buena Park, CA, United States",-117.9981387,33.8674044,"buena park, ca, usa"
"Pacific Grove, CA, United States",-121.9166215,36.6177374,"pacific grove, ca, usa"
"Visalia, CA, United States",-119.2966367,36.3301329,"visalia, ca, usa"
"Bryte, CA, United States",-121.5416232,38.5946272,"bryte, west sacramento, ca 95605, usa"
"Fremont, CA, United States",-121.988583,37.5485396,"fremont, ca, usa"
"Ocean Beach, CA, United States",-117.2470353,32.7494988,"ocean beach, san diego, ca, usa"
"Santa Maria, CA, United States",-120.4357191,34.9530337,"santa maria, ca, usa"
"Campbell, CA, United States",-121.9499568,37.2871651,"campbell, ca, usa"
"Reseda, CA, United States",-118.5360205,34.2011126,"reseda, los angeles, ca, usa"
"Dutch Flat, CA, United States",-120.8378103,39.2059586,"dutch flat, ca, usa"
"Hawthorne, CA, United States",-118.3525748,33.9164032,"hawthorne, ca, usa"
"Hermosa Beach, CA, United States",-118.3995194,33.8622366,"hermosa beach, ca 90254, usa"
"Montara, CA, United States",-122.5160892,37.5421617,"montara, ca, usa"
"Fullerton, CA, United States",-117.9242123,33.8703645,"fullerton, ca, usa"
"Anaheim, CA, United States",-117.9143012,33.8365932,"anaheim, ca, usa"
"Huntington Park, CA, United States",-118.2250725,33.9816812,"huntington park, ca, usa"
"Echo Park, CA, United States",-118.2604694,34.0780857,"echo park, los angeles, ca, usa"
"Escondido, CA, United States",-117.086421,33.1192068,"escondido, ca, usa"
"Big Bear Lake, CA, United States",-116.9114215,34.2438963,"big bear lake, ca, usa"
