"publication","year","pub.count","city","state","country","geocode.value","lon","lat","geoAddress","count","relative.percentage"
"Bob Damron's Address Book",1970,87,"Provincetown","MA","United States","Provincetown, MA, United States",-70.1846012,42.0547136,"provincetown, ma, usa",1,1.14942528735632
"Bob Damron's Address Book",1970,87,"Redwood City","CA","United States","Redwood City, CA, United States",-122.228141,37.4847955,"redwood city, ca, usa",1,1.14942528735632
"Bob Damron's Address Book",1970,87,"Roanoke","VA","United States","Roanoke, VA, United States",-79.9414266,37.2709704,"roanoke, va, usa",1,1.14942528735632
"Bob Damron's Address Book",1970,87,"Rock Island","IL","United States","Rock Island, IL, United States",-90.5787476,41.5094771,"rock island, il, usa",1,1.14942528735632
"Bob Damron's Address Book",1970,87,"Saginaw","MI","United States","Saginaw, MI, United States",-83.9508068,43.4194699,"saginaw, mi, usa",1,1.14942528735632
"Bob Damron's Address Book",1970,87,"San Antonio","TX","United States","San Antonio, TX, United States",-98.4945922,29.4251905,"san antonio, tx, usa",1,1.14942528735632
"Bob Damron's Address Book",1970,87,"San Francisco","CA","United States","San Francisco, CA, United States",-122.4194155,37.7749295,"san francisco, ca, usa",5,5.74712643678161
"Bob Damron's Address Book",1970,87,"Seattle","WA","United States","Seattle, WA, United States",-122.3320708,47.6062095,"seattle, wa, usa",2,2.29885057471264
"Bob Damron's Address Book",1970,87,"Springfield","IL","United States","Springfield, IL, United States",-89.6501481,39.7817213,"springfield, il, usa",1,1.14942528735632
"Bob Damron's Address Book",1970,87,"St. Joseph","MO","United States","St. Joseph, MO, United States",-94.846681,39.7674578,"st joseph, mo, usa",1,1.14942528735632
"Bob Damron's Address Book",1970,87,"St. Louis","MO","United States","St. Louis, MO, United States",-90.1994042,38.6270025,"st. louis, mo, usa",2,2.29885057471264
"Bob Damron's Address Book",1970,87,"St. Paul","MN","United States","St. Paul, MN, United States",-93.0899578,44.9537029,"st paul, mn, usa",1,1.14942528735632
"Bob Damron's Address Book",1970,87,"Tampa","FL","United States","Tampa, FL, United States",-82.4571776,27.950575,"tampa, fl, usa",1,1.14942528735632
"Bob Damron's Address Book",1970,87,"Washington","DC","United States","Washington, DC, United States",-77.0368707,38.9071923,"washington, dc, usa",2,2.29885057471264
"Bob Damron's Address Book",1970,87,"Wichita","KS","United States","Wichita, KS, United States",-97.330053,37.6871761,"wichita, ks, usa",1,1.14942528735632
"Bob Damron's Address Book",1970,87,"Woonsocket","RI","United States","Woonsocket, RI, United States",-71.5147839,42.0028761,"woonsocket, ri 02895, usa",1,1.14942528735632
"Bob Damron's Address Book",1971,101,"Albany","NY","United States","Albany, NY, United States",-73.7562317,42.6525793,"albany, ny, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Amarillo","TX","United States","Amarillo, TX, United States",-101.8312969,35.2219971,"amarillo, tx, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Atlanta","GA","United States","Atlanta, GA, United States",-84.3876845,33.748752,"atlanta, ga, usa",4,3.96039603960396
"Bob Damron's Address Book",1971,101,"Austin","TX","United States","Austin, TX, United States",-97.7430608,30.267153,"austin, tx, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Bakersfield","CA","United States","Bakersfield, CA, United States",-119.0187125,35.3732921,"bakersfield, ca, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Baltimore","MD","United States","Baltimore, MD, United States",-76.6121893,39.2903848,"baltimore, md, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Biloxi","MS","United States","Biloxi, MS, United States",-88.8853078,30.3960318,"biloxi, ms, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Bridgeport","PA","United States","Bridgeport, PA, United States",-75.3451838,40.1051084,"bridgeport, pa, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Burbank","CA","United States","Burbank, CA, United States",-118.3089661,34.1808392,"burbank, ca, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Calumet City","IL","United States","Calumet City, IL, United States",-87.5294871,41.6155909,"calumet city, il, usa",2,1.98019801980198
"Bob Damron's Address Book",1971,101,"Chicago","IL","United States","Chicago, IL, United States",-87.6297982,41.8781136,"chicago, il, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Cincinnati","OH","United States","Cincinnati, OH, United States",-84.5120196,39.1031182,"cincinnati, oh, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Cleveland","OH","United States","Cleveland, OH, United States",-81.6943605,41.49932,"cleveland, oh, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Colorado Springs","CO","United States","Colorado Springs, CO, United States",-104.8213634,38.8338816,"colorado springs, co, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Columbus","OH","United States","Columbus, OH, United States",-82.9987942,39.9611755,"columbus, oh, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Covington","KY","United States","Covington, KY, United States",-84.5085536,39.0836712,"covington, ky, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Dallas","TX","United States","Dallas, TX, United States",-96.7969879,32.7766642,"dallas, tx, usa",2,1.98019801980198
"Bob Damron's Address Book",1971,101,"Denver","CO","United States","Denver, CO, United States",-104.990251,39.7392358,"denver, co, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Detroit","MI","United States","Detroit, MI, United States",-83.0457538,42.331427,"detroit, mi, usa",4,3.96039603960396
"Bob Damron's Address Book",1971,101,"East St Louis","IL","United States","East St Louis, IL, United States",-90.1506465,38.624514,"east st louis, il, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"El Paso","TX","United States","El Paso, TX, United States",-106.4850217,31.7618778,"el paso, tx, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Flint","MI","United States","Flint, MI, United States",-83.6874562,43.0125274,"flint, mi, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Fresno","CA","United States","Fresno, CA, United States",-119.7871247,36.7377981,"fresno, ca, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Ft. Lauderdale","FL","United States","Ft. Lauderdale, FL, United States",-80.1373174,26.1224386,"fort lauderdale, fl, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Ft. Worth","TX","United States","Ft. Worth, TX, United States",-97.3307658,32.7554883,"fort worth, tx, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Hallandale","FL","United States","Hallandale, FL, United States",-80.148379,25.9812024,"hallandale beach, fl 33009, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Hot Springs","AR","United States","Hot Springs, AR, United States",-93.0546003,34.5077615,"hot springs, ar, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Houston","TX","United States","Houston, TX, United States",-95.3698028,29.7604267,"houston, tx, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Indianapolis","IN","United States","Indianapolis, IN, United States",-86.158068,39.768403,"indianapolis, in, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Jacksonville","FL","United States","Jacksonville, FL, United States",-81.655651,30.3321838,"jacksonville, fl, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Kansas City","MO","United States","Kansas City, MO, United States",-94.5785667,39.0997265,"kansas city, mo, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Las Vegas","NV","United States","Las Vegas, NV, United States",-115.1391009,36.171563,"las vegas, nv, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Lomita","CA","United States","Lomita, CA, United States",-118.3150722,33.7922392,"lomita, ca, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Los Angeles","CA","United States","Los Angeles, CA, United States",-118.2436849,34.0522342,"los angeles, ca, usa",14,13.8613861386139
"Bob Damron's Address Book",1971,101,"Lynn","MA","United States","Lynn, MA, United States",-70.9494938,42.466763,"lynn, ma, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Memphis","TN","United States","Memphis, TN, United States",-90.0489801,35.1495343,"memphis, tn, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Miami Beach","FL","United States","Miami Beach, FL, United States",-80.1300455,25.790654,"miami beach, fl, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Milwaukee","WI","United States","Milwaukee, WI, United States",-87.9064736,43.0389025,"milwaukee, wi, usa",2,1.98019801980198
"Bob Damron's Address Book",1971,101,"Minneapolis","MN","United States","Minneapolis, MN, United States",-93.2650108,44.977753,"minneapolis, mn, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Mission Beach","CA","United States","Mission Beach, CA, United States",-117.2514447,32.7706526,"mission beach, san diego, ca 92109, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"New Orleans","LA","United States","New Orleans, LA, United States",-90.0715323,29.9510658,"new orleans, la, usa",3,2.97029702970297
"Bob Damron's Address Book",1971,101,"New York City","NY","United States","New York City, NY, United States",-74.0059728,40.7127753,"new york, ny, usa",6,5.94059405940594
"Bob Damron's Address Book",1971,101,"Oakland","CA","United States","Oakland, CA, United States",-122.2711639,37.8043514,"oakland, ca, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Oklahoma City","OK","United States","Oklahoma City, OK, United States",-97.5164276,35.4675602,"oklahoma city, ok, usa",2,1.98019801980198
"Bob Damron's Address Book",1971,101,"Philadelphia","PA","United States","Philadelphia, PA, United States",-75.1652215,39.9525839,"philadelphia, pa, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Phoenix","AZ","United States","Phoenix, AZ, United States",-112.0740373,33.4483771,"phoenix, az, usa",2,1.98019801980198
"Bob Damron's Address Book",1971,101,"Provincetown","MA","United States","Provincetown, MA, United States",-70.1846012,42.0547136,"provincetown, ma, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Redwood City","CA","United States","Redwood City, CA, United States",-122.228141,37.4847955,"redwood city, ca, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Roanoke","VA","United States","Roanoke, VA, United States",-79.9414266,37.2709704,"roanoke, va, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Rock Island","IL","United States","Rock Island, IL, United States",-90.5787476,41.5094771,"rock island, il, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Saginaw","MI","United States","Saginaw, MI, United States",-83.9508068,43.4194699,"saginaw, mi, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"San Antonio","TX","United States","San Antonio, TX, United States",-98.4945922,29.4251905,"san antonio, tx, usa",2,1.98019801980198
"Bob Damron's Address Book",1971,101,"Seattle","WA","United States","Seattle, WA, United States",-122.3320708,47.6062095,"seattle, wa, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Springfield","IL","United States","Springfield, IL, United States",-89.6501481,39.7817213,"springfield, il, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"St. Joseph","MO","United States","St. Joseph, MO, United States",-94.846681,39.7674578,"st joseph, mo, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"St. Louis","MO","United States","St. Louis, MO, United States",-90.1994042,38.6270025,"st. louis, mo, usa",2,1.98019801980198
"Bob Damron's Address Book",1971,101,"St. Paul","MN","United States","St. Paul, MN, United States",-93.0899578,44.9537029,"st paul, mn, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"St. Petersburg","FL","United States","St. Petersburg, FL, United States",-82.6402915,27.7676008,"st. petersburg, fl, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Syracuse","NY","United States","Syracuse, NY, United States",-76.1474244,43.0481221,"syracuse, ny, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Tampa","FL","United States","Tampa, FL, United States",-82.4571776,27.950575,"tampa, fl, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Tulsa","OK","United States","Tulsa, OK, United States",-95.992775,36.1539816,"tulsa, ok, usa",2,1.98019801980198
"Bob Damron's Address Book",1971,101,"Venice","CA","United States","Venice, CA, United States",-118.4694832,33.9850469,"venice, los angeles, ca, usa",2,1.98019801980198
"Bob Damron's Address Book",1971,101,"Washington","DC","United States","Washington, DC, United States",-77.0368707,38.9071923,"washington, dc, usa",2,1.98019801980198
"Bob Damron's Address Book",1971,101,"Wichita","KS","United States","Wichita, KS, United States",-97.330053,37.6871761,"wichita, ks, usa",1,0.99009900990099
"Bob Damron's Address Book",1971,101,"Woonsocket","RI","United States","Woonsocket, RI, United States",-71.5147839,42.0028761,"woonsocket, ri 02895, usa",1,0.99009900990099
"Bob Damron's Address Book",1972,115,"Albany","NY","United States","Albany, NY, United States",-73.7562317,42.6525793,"albany, ny, usa",1,0.869565217391304
"Bob Damron's Address Book",1972,115,"Atlanta","GA","United States","Atlanta, GA, United States",-84.3876845,33.748752,"atlanta, ga, usa",3,2.60869565217391
"Bob Damron's Address Book",1972,115,"Baltimore","MD","United States","Baltimore, MD, United States",-76.6121893,39.2903848,"baltimore, md, usa",3,2.60869565217391
"Bob Damron's Address Book",1972,115,"Birmingham","AL","United States","Birmingham, AL, United States",-86.8103567,33.5185892,"birmingham, al, usa",1,0.869565217391304
"Bob Damron's Address Book",1972,115,"Boston","MA","United States","Boston, MA, United States",-71.0588801,42.3600825,"boston, ma, usa",1,0.869565217391304
"Bob Damron's Address Book",1972,115,"Bridgeport","PA","United States","Bridgeport, PA, United States",-75.3451838,40.1051084,"bridgeport, pa, usa",1,0.869565217391304
"Bob Damron's Address Book",1972,115,"Burbank","CA","United States","Burbank, CA, United States",-118.3089661,34.1808392,"burbank, ca, usa",1,0.869565217391304
"Bob Damron's Address Book",1972,115,"Calumet City","IL","United States","Calumet City, IL, United States",-87.5294871,41.6155909,"calumet city, il, usa",1,0.869565217391304
"Bob Damron's Address Book",1972,115,"Cedar Crest","NM","United States","Cedar Crest, NM, United States",-106.3728019,35.1075459,"cedar crest, nm, usa",1,0.869565217391304
"Bob Damron's Address Book",1972,115,"Chicago","IL","United States","Chicago, IL, United States",-87.6297982,41.8781136,"chicago, il, usa",2,1.73913043478261
"Bob Damron's Address Book",1972,115,"Cincinnati","OH","United States","Cincinnati, OH, United States",-84.5120196,39.1031182,"cincinnati, oh, usa",1,0.869565217391304
"Bob Damron's Address Book",1972,115,"Cleveland","OH","United States","Cleveland, OH, United States",-81.6943605,41.49932,"cleveland, oh, usa",2,1.73913043478261
"Bob Damron's Address Book",1972,115,"Colorado Springs","CO","United States","Colorado Springs, CO, United States",-104.8213634,38.8338816,"colorado springs, co, usa",1,0.869565217391304
"Bob Damron's Address Book",1972,115,"Columbus","OH","United States","Columbus, OH, United States",-82.9987942,39.9611755,"columbus, oh, usa",1,0.869565217391304
"Bob Damron's Address Book",1972,115,"Dallas","TX","United States","Dallas, TX, United States",-96.7969879,32.7766642,"dallas, tx, usa",2,1.73913043478261
