"publication","year","pub.count","city","state","country","geocode.value","lon","lat","geoAddress","count","relative.percentage"
"Gaia's Guide",1983,2016,"Phoenix","AZ","United States","Phoenix, AZ, United States",-112.0740373,33.4483771,"phoenix, az, usa",10,0.496031746031746
"Gaia's Guide",1983,2016,"Pittsburgh","PA","United States","Pittsburgh, PA, United States",-79.9958864,40.4406248,"pittsburgh, pa, usa",9,0.446428571428571
"Gaia's Guide",1983,2016,"Plainsboro","NJ","United States","Plainsboro, NJ, United States",-74.615308,40.3570497,"plainsboro township, nj, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Plattsburgh","NY","United States","Plattsburgh, NY, United States",-73.4529124,44.6994873,"plattsburgh, ny, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Plymouth","MA","United States","Plymouth, MA, United States",-70.6672621,41.9584457,"plymouth, ma, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Plymouth","MI","United States","Plymouth, MI, United States",-83.4702132,42.3714253,"plymouth, mi 48170, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Pocatello","ID","United States","Pocatello, ID, United States",-112.4506191,42.8621042,"pocatello, id, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Pomona","CA","United States","Pomona, CA, United States",-117.7499909,34.055103,"pomona, ca, usa",6,0.297619047619048
"Gaia's Guide",1983,2016,"Pontiac","MI","United States","Pontiac, MI, United States",-83.2910468,42.6389216,"pontiac, mi, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Portland","ME","United States","Portland, ME, United States",-70.2568189,43.6590993,"portland, me, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Portland","OR","United States","Portland, OR, United States",-122.6783853,45.515232,"portland, or, usa",30,1.48809523809524
"Gaia's Guide",1983,2016,"Portsmouth","ME","United States","Portsmouth, ME, United States",-70.78821,43.0417715,"united states",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Portsmouth","NH","United States","Portsmouth, NH, United States",-70.7625532,43.0717552,"portsmouth, nh 03801, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Poughkeepsie","NY","United States","Poughkeepsie, NY, United States",-73.9209701,41.7003713,"poughkeepsie, ny, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Princeton","NJ","United States","Princeton, NJ, United States",-74.6672226,40.3572976,"princeton, nj, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Providence","RI","United States","Providence, RI, United States",-71.4128343,41.8239891,"providence, ri, usa",10,0.496031746031746
"Gaia's Guide",1983,2016,"Provincetown","MA","United States","Provincetown, MA, United States",-70.1846012,42.0547136,"provincetown, ma, usa",34,1.68650793650794
"Gaia's Guide",1983,2016,"Pueblo","CO","United States","Pueblo, CO, United States",-104.6091409,38.2544472,"pueblo, co, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Queens","NY","United States","Queens, NY, United States",-73.7948516,40.7282239,"queens, ny, usa",7,0.347222222222222
"Gaia's Guide",1983,2016,"Raleigh","NC","United States","Raleigh, NC, United States",-78.6381787,35.7795897,"raleigh, nc, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Rancho Mirage","CA","United States","Rancho Mirage, CA, United States",-116.41279,33.739744,"rancho mirage, ca 92270, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Redding","CA","United States","Redding, CA, United States",-122.3916754,40.5865396,"redding, ca, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Redwood City","CA","United States","Redwood City, CA, United States",-122.228141,37.4847955,"redwood city, ca, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Reheboth Beach","DE","United States","Reheboth Beach, DE, United States",-75.0760137,38.7209454,"rehoboth beach, de, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Reno","NV","United States","Reno, NV, United States",-119.8142691,39.529919,"reno, nv, usa",7,0.347222222222222
"Gaia's Guide",1983,2016,"Richmond","VI","United States","Richmond, VI, United States",-77.4360481,37.5407246,"richmond, va, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Roanoke","VI","United States","Roanoke, VI, United States",-79.9414266,37.2709704,"roanoke, va, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Rochester","NY","United States","Rochester, NY, United States",-77.6088465,43.1565779,"rochester, ny, usa",15,0.744047619047619
"Gaia's Guide",1983,2016,"Rock Island","IL","United States","Rock Island, IL, United States",-90.5787476,41.5094771,"rock island, il, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Rockford","IL","United States","Rockford, IL, United States",-89.0939952,42.2711311,"rockford, il, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Rockland","NY","United States","Rockland, NY, United States",-73.9830029,41.1489458,"rockland county, ny, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Rockport","ME","United States","Rockport, ME, United States",-69.079469,44.1910592,"rockport, me, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Ronan","MT","United States","Ronan, MT, United States",-114.1015013,47.5288233,"ronan, mt 59864, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Ronkonkona","NY","United States","Ronkonkona, NY, United States",-73.1241488,40.8064187,"ronkonkoma, ny, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Russian River","CA","United States","Russian River, CA, United States",-123.011048270873,38.9116324986166,"russian river, california, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Rutland","VT","United States","Rutland, VT, United States",-72.9726065,43.6106237,"rutland, vt 05701, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Sacramento","CA","United States","Sacramento, CA, United States",-121.4943996,38.5815719,"sacramento, ca, usa",24,1.19047619047619
"Gaia's Guide",1983,2016,"Saint Croix","Virgin Islands","United States","Saint Croix, Virgin Islands, United States",-64.8347992,17.7245968,"st croix, usvi",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Salem","OR","United States","Salem, OR, United States",-123.0350963,44.9428975,"salem, or, usa",7,0.347222222222222
"Gaia's Guide",1983,2016,"Salt Lake City","UT","United States","Salt Lake City, UT, United States",-111.8910474,40.7607793,"salt lake city, ut, usa",4,0.198412698412698
"Gaia's Guide",1983,2016,"San Antonio","TX","United States","San Antonio, TX, United States",-98.4945922,29.4251905,"san antonio, tx, usa",4,0.198412698412698
"Gaia's Guide",1983,2016,"San Bernardino","CA","United States","San Bernardino, CA, United States",-117.2897652,34.1083449,"san bernardino, ca, usa",8,0.396825396825397
"Gaia's Guide",1983,2016,"San Diego","CA","United States","San Diego, CA, United States",-117.1610838,32.715738,"san diego, ca, usa",43,2.13293650793651
"Gaia's Guide",1983,2016,"San Francisco","CA","United States","San Francisco, CA, United States",-122.4194155,37.7749295,"san francisco, ca, usa",81,4.01785714285714
"Gaia's Guide",1983,2016,"San Jose","CA","United States","San Jose, CA, United States",-121.8852525,37.33874,"san jose, ca, usa",12,0.595238095238095
"Gaia's Guide",1983,2016,"San Juan","PR","United States","San Juan, PR, United States",-95.712891,37.09024,"united states",11,0.545634920634921
"Gaia's Guide",1983,2016,"San Luis Obispo","CA","United States","San Luis Obispo, CA, United States",-120.6596156,35.2827524,"san luis obispo, ca, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"San Mateo","CA","United States","San Mateo, CA, United States",-122.3255254,37.5629917,"san mateo, ca, usa",5,0.248015873015873
"Gaia's Guide",1983,2016,"San Rafael","CA","United States","San Rafael, CA, United States",-122.5310874,37.9735346,"san rafael, ca, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Santa Ana","CA","United States","Santa Ana, CA, United States",-117.867653,33.7454725,"santa ana, ca, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Santa Barbara","CA","United States","Santa Barbara, CA, United States",-119.6981901,34.4208305,"santa barbara, ca, usa",9,0.446428571428571
"Gaia's Guide",1983,2016,"Santa Cruz","CA","United States","Santa Cruz, CA, United States",-122.0307963,36.9741171,"santa cruz, ca, usa",9,0.446428571428571
"Gaia's Guide",1983,2016,"Santa Fe","NM","United States","Santa Fe, NM, United States",-105.937799,35.6869752,"santa fe, nm, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Santa Monica","CA","United States","Santa Monica, CA, United States",-118.4911912,34.0194543,"santa monica, ca, usa",8,0.396825396825397
"Gaia's Guide",1983,2016,"Santa Rosa","CA","United States","Santa Rosa, CA, United States",-122.7140548,38.440429,"santa rosa, ca, usa",4,0.198412698412698
"Gaia's Guide",1983,2016,"Sarasota","FL","United States","Sarasota, FL, United States",-82.5310117,27.336465,"sarasota, fl, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Saugatuck","MI","United States","Saugatuck, MI, United States",-86.2019825,42.6550248,"saugatuck, mi 49453, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Sausalito","CA","United States","Sausalito, CA, United States",-122.4852507,37.8590937,"sausalito, ca 94965, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Savannah","GA","United States","Savannah, GA, United States",-81.091203,32.0808989,"savannah, ga, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Sayville","NY","United States","Sayville, NY, United States",-73.0820556,40.7359317,"sayville, ny, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Schenectady","NY","United States","Schenectady, NY, United States",-73.9395687,42.8142432,"schenectady, ny, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Schenley","PA","United States","Schenley, PA, United States",-79.6617143,40.6845096,"schenley, pa 15682, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Scottsdale","AZ","United States","Scottsdale, AZ, United States",-111.9260519,33.4941704,"scottsdale, az, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Seattle","WA","United States","Seattle, WA, United States",-122.3320708,47.6062095,"seattle, wa, usa",32,1.58730158730159
"Gaia's Guide",1983,2016,"Sherman Oaks","CA","United States","Sherman Oaks, CA, United States",-118.451357,34.1489719,"sherman oaks, los angeles, ca, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Shreveport","LA","United States","Shreveport, LA, United States",-93.7501789,32.5251516,"shreveport, la, usa",4,0.198412698412698
"Gaia's Guide",1983,2016,"Silverlake","CA","United States","Silverlake, CA, United States",-118.2733457,34.082936,"silver lake, los angeles, ca, usa",4,0.198412698412698
"Gaia's Guide",1983,2016,"Sioux Falls","SD","United States","Sioux Falls, SD, United States",-96.731265,43.5460223,"sioux falls, sd, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Smithfield","RI","United States","Smithfield, RI, United States",-71.5495101,41.9220496,"smithfield, ri, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Somerville","MA","United States","Somerville, MA, United States",-71.0994968,42.3875968,"somerville, ma, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"South Bend","IN","United States","South Bend, IN, United States",-86.2519898,41.6763545,"south bend, in, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"South Hadley","MA","United States","South Hadley, MA, United States",-72.5747934,42.2591729,"south hadley, ma 01075, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"South River","NJ","United States","South River, NJ, United States",-74.3859831,40.446495,"south river, nj, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Southington","CT","United States","Southington, CT, United States",-72.8776013,41.5964869,"southington, ct, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Spokane","WA","United States","Spokane, WA, United States",-117.4260466,47.6587802,"spokane, wa, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Springfield","IL","United States","Springfield, IL, United States",-89.6501481,39.7817213,"springfield, il, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Springfield","MA","United States","Springfield, MA, United States",-72.589811,42.1014831,"springfield, ma, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Springfield","MO","United States","Springfield, MO, United States",-93.2922989,37.2089572,"springfield, mo, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Springfield","OH","United States","Springfield, OH, United States",-83.8088171,39.9242266,"springfield, oh, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"St Augustine's","FL","United States","St Augustine's, FL, United States",-81.3139313,29.8921835,"st. augustine, fl, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"St Louis","MO","United States","St Louis, MO, United States",-90.1994042,38.6270025,"st. louis, mo, usa",20,0.992063492063492
"Gaia's Guide",1983,2016,"St Petersburg","FL","United States","St Petersburg, FL, United States",-82.6402915,27.7676008,"st. petersburg, fl, usa",7,0.347222222222222
"Gaia's Guide",1983,2016,"St Thomas","Virgin Islands","United States","St Thomas, Virgin Islands, United States",-64.8940946,18.3380965,"st thomas, 00802, usvi",1,0.0496031746031746
"Gaia's Guide",1983,2016,"St. Huntington","NY","United States","St. Huntington, NY, United States",-73.425676,40.8681539,"huntington, ny, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"St. Paul","MN","United States","St. Paul, MN, United States",-93.0899578,44.9537029,"st paul, mn, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"State College","PA","United States","State College, PA, United States",-77.8600012,40.7933949,"state college, pa, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Staten Island","NY","United States","Staten Island, NY, United States",-74.1502007,40.5795317,"staten island, ny, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Steubenville","OH","United States","Steubenville, OH, United States",-80.6339638,40.3697905,"steubenville, oh, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Stockton","CA","United States","Stockton, CA, United States",-121.2907796,37.9577016,"stockton, ca, usa",4,0.198412698412698
"Gaia's Guide",1983,2016,"Stonington","ME","United States","Stonington, ME, United States",-68.6666926,44.156192,"stonington, me 04681, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Stroudsburg","PA","United States","Stroudsburg, PA, United States",-75.1946248,40.9867609,"stroudsburg, pa 18360, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Studio City","CA","United States","Studio City, CA, United States",-118.3870991,34.1395597,"studio city, los angeles, ca, usa",5,0.248015873015873
"Gaia's Guide",1983,2016,"Sunnyvale","CA","United States","Sunnyvale, CA, United States",-122.0363496,37.36883,"sunnyvale, ca, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Syracuse","NY","United States","Syracuse, NY, United States",-76.1474244,43.0481221,"syracuse, ny, usa",9,0.446428571428571
"Gaia's Guide",1983,2016,"Tacoma","WA","United States","Tacoma, WA, United States",-122.4442906,47.2528768,"tacoma, wa, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Tallahassee","FL","United States","Tallahassee, FL, United States",-84.2807329,30.4382559,"tallahassee, fl, usa",4,0.198412698412698
"Gaia's Guide",1983,2016,"Tampa","FL","United States","Tampa, FL, United States",-82.4571776,27.950575,"tampa, fl, usa",8,0.396825396825397
"Gaia's Guide",1983,2016,"Teaneck","NJ","United States","Teaneck, NJ, United States",-74.0116536,40.8932469,"teaneck, nj, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Tempe","AZ","United States","Tempe, AZ, United States",-111.9400054,33.4255104,"tempe, az, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Toledo","OH","United States","Toledo, OH, United States",-83.5378674,41.6528052,"toledo, oh, usa",6,0.297619047619048
"Gaia's Guide",1983,2016,"Topanga","CA","United States","Topanga, CA, United States",-118.6021321,34.0919452,"topanga, ca, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Topeka","KS","United States","Topeka, KS, United States",-95.6751576,39.0473451,"topeka, ks, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Towson","MD","United States","Towson, MD, United States",-76.6019125,39.4014955,"towson, md, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Trenton","NJ","United States","Trenton, NJ, United States",-74.759717,40.2205824,"trenton, nj, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Tri-Cities","WA","United States","Tri-Cities, WA, United States",-119.2233014,46.2349999,"tri-cities, wa, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Tucson","AZ","United States","Tucson, AZ, United States",-110.9741769,32.2539787,"tucson, az, usa",15,0.744047619047619
"Gaia's Guide",1983,2016,"Tulsa","OK","United States","Tulsa, OK, United States",-95.992775,36.1539816,"tulsa, ok, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Tyngsboro","MA","United States","Tyngsboro, MA, United States",-71.4244224,42.6766696,"tyngsborough, ma, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Union","NJ","United States","Union, NJ, United States",-74.2631635,40.6975898,"union, nj, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Upper Darby","PA","United States","Upper Darby, PA, United States",-75.2878235,39.9593175,"upper darby, pa, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Urbana","IL","United States","Urbana, IL, United States",-88.2072697,40.1105875,"urbana, il, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Utica","NY","United States","Utica, NY, United States",-75.232664,43.100903,"utica, ny, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Vallejo","CA","United States","Vallejo, CA, United States",-122.2566367,38.1040864,"vallejo, ca, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Van Nuys","CA","United States","Van Nuys, CA, United States",-118.451357,34.1898566,"van nuys, los angeles, ca, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Venice","CA","United States","Venice, CA, United States",-118.4694832,33.9850469,"venice, los angeles, ca, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Ventura","CA","United States","Ventura, CA, United States",-119.2945199,34.2804923,"ventura, ca, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Virginia Beach","FL","United States","Virginia Beach, FL, United States",NA,NA,"NA",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Waco","TX","United States","Waco, TX, United States",-97.1466695,31.549333,"waco, tx, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Waldport","OR","United States","Waldport, OR, United States",-124.0687302,44.426786,"waldport, or 97394, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Walnut Creek","CA","United States","Walnut Creek, CA, United States",-122.0651819,37.9100783,"walnut creek, ca, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Washington","DC","United States","Washington, DC, United States",-77.0368707,38.9071923,"washington, dc, usa",37,1.83531746031746
"Gaia's Guide",1983,2016,"Waterbury","CT","United States","Waterbury, CT, United States",-73.0514965,41.5581525,"waterbury, ct, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Wayne","NJ","United States","Wayne, NJ, United States",-74.2765441,40.9253725,"wayne, nj 07470, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"West Hempstead","NY","United States","West Hempstead, NY, United States",-73.6501295,40.7048242,"west hempstead, ny, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"West Palm Beach","FL","United States","West Palm Beach, FL, United States",-80.0533746,26.7153424,"west palm beach, fl, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"West Park","NY","United States","West Park, NY, United States",-73.9602803,41.7926988,"west park, ny, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Westport","CT","United States","Westport, CT, United States",-73.3579049,41.1414717,"westport, ct, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Whidbey Island","WA","United States","Whidbey Island, WA, United States",-122.4395026,47.9982761,"whidbey island, washington, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Wichita","KS","United States","Wichita, KS, United States",-97.330053,37.6871761,"wichita, ks, usa",5,0.248015873015873
"Gaia's Guide",1983,2016,"Wichita Falls","TX","United States","Wichita Falls, TX, United States",-98.4933873,33.9137085,"wichita falls, tx, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Willits","CA","United States","Willits, CA, United States",-123.3555656,39.4096079,"willits, ca 95490, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Wilmington","DE","United States","Wilmington, DE, United States",-75.5483909,39.744655,"wilmington, de, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Wilmington","NC","United States","Wilmington, NC, United States",-77.8868117,34.2103894,"wilmington, nc, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Winston-Salem","NC","United States","Winston-Salem, NC, United States",-80.244216,36.0998596,"winston-salem, nc, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Winter Park","FL","United States","Winter Park, FL, United States",-81.3392352,28.5999998,"winter park, fl, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Wolf Creek","OR","United States","Wolf Creek, OR, United States",-123.3953424,42.6953954,"wolf creek, or 97497, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Woodacre","CA","United States","Woodacre, CA, United States",-122.645261,38.0127006,"woodacre, ca, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Woodstock","NY","United States","Woodstock, NY, United States",-74.1181971,42.0409247,"woodstock, ny, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Worcester","MA","United States","Worcester, MA, United States",-71.8022934,42.2625932,"worcester, ma, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Yachats","OR","United States","Yachats, OR, United States",-124.1048418,44.3112312,"yachats, or, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Yellow Springs","OH","United States","Yellow Springs, OH, United States",-83.886874,39.8064486,"yellow springs, oh 45387, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Yonkers","NY","United States","Yonkers, NY, United States",-73.8987469,40.9312099,"yonkers, ny, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"York","PA","United States","York, PA, United States",-76.727745,39.9625984,"york, pa, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Yorkville","NY","United States","Yorkville, NY, United States",-75.2709991,43.1128475,"yorkville, ny, usa",1,0.0496031746031746
"Lesbian Connection",1983,442,"Akron","OH","United States","Akron, OH, United States",-81.5190053,41.0814447,"akron, oh, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Albion","CA","United States","Albion, CA, United States",-123.7680598,39.2232406,"albion, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Albuquerque","NM","United States","Albuquerque, NM, United States",-106.650422,35.0843859,"albuquerque, nm, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Alexandria","VA","United States","Alexandria, VA, United States",-77.0469214,38.8048355,"alexandria, va, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Alpine","NY","United States","Alpine, NY, United States",-76.7242532,42.313305,"alpine, ny 14805, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Amenia","NY","United States","Amenia, NY, United States",-73.5567918,41.8492599,"amenia, ny 12501, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Amherst","MA","United States","Amherst, MA, United States",-72.5198537,42.3732216,"amherst, ma, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Anchorage","AK","United States","Anchorage, AK, United States",-149.8996785,61.2175758,"anchorage, ak, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Anna Maria","FL","United States","Anna Maria, FL, United States",-82.7334334,27.5311474,"anna maria, fl, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Annandale","VA","United States","Annandale, VA, United States",-77.1963703,38.8303905,"annandale, va, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Archer","FL","United States","Archer, FL, United States",-82.5189969,29.5299677,"archer, fl 32618, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Arlington","VA","United States","Arlington, VA, United States",-77.0909809,38.8816208,"arlington county, arlington, va, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Athens","OH","United States","Athens, OH, United States",-82.1012554,39.3292396,"athens, oh 45701, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Atlanta","GA","United States","Atlanta, GA, United States",-84.3876845,33.748752,"atlanta, ga, usa",4,0.904977375565611
"Lesbian Connection",1983,442,"Atwater","CA","United States","Atwater, CA, United States",-120.609084,37.3477174,"atwater, ca 95301, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Austin","TX","United States","Austin, TX, United States",-97.7430608,30.267153,"austin, tx, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Ava","MO","United States","Ava, MO, United States",-92.6604457,36.951999,"ava, mo 65608, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Avon Lake","OH","United States","Avon Lake, OH, United States",-82.0282001,41.5053178,"avon lake, oh 44012, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Bainbridge Island","WA","United States","Bainbridge Island, WA, United States",-122.5210008,47.6248791,"bainbridge island, wa, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Baltimore","MD","United States","Baltimore, MD, United States",-76.6121893,39.2903848,"baltimore, md, usa",5,1.13122171945701
"Lesbian Connection",1983,442,"Barstow","CA","United States","Barstow, CA, United States",-117.0172826,34.8957957,"barstow, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Bearsville","NY","United States","Bearsville, NY, United States",-74.1588668,42.0414635,"bearsville, ny 12409, usa",3,0.678733031674208
"Lesbian Connection",1983,442,"Belmont","MA","United States","Belmont, MA, United States",-71.1776114,42.3956405,"belmont, ma, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Benicia","CA","United States","Benicia, CA, United States",-122.1585777,38.049365,"benicia, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Berkeley","CA","United States","Berkeley, CA, United States",-122.273042,37.8715226,"berkeley, ca, usa",7,1.58371040723982
"Lesbian Connection",1983,442,"Blacksburg","VA","United States","Blacksburg, VA, United States",-80.4139393,37.2295733,"blacksburg, va, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Bloomington","IN","United States","Bloomington, IN, United States",-86.5263857,39.165325,"bloomington, in, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Blue Lake","CA","United States","Blue Lake, CA, United States",-123.9839488,40.8829072,"blue lake, ca, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Boone","NC","United States","Boone, NC, United States",-81.6745517,36.216795,"boone, nc, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Boston","MA","United States","Boston, MA, United States",-71.0588801,42.3600825,"boston, ma, usa",5,1.13122171945701
"Lesbian Connection",1983,442,"Boulder","CO","United States","Boulder, CO, United States",-105.2705456,40.0149856,"boulder, co, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Bowling Green","IN","United States","Bowling Green, IN, United States",-87.0116791,39.3830983,"bowling green, in 47833, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Brentwood","NY","United States","Brentwood, NY, United States",-73.2462273,40.7812093,"brentwood, ny, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Bridgeport","CT","United States","Bridgeport, CT, United States",-73.1894384,41.1792258,"bridgeport, ct, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Brighton","MA","United States","Brighton, MA, United States",-71.1604919,42.3489143,"brighton, boston, ma, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Bristol","IN","United States","Bristol, IN, United States",-85.8173723,41.7167388,"bristol, in 46507, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Bronx","NY","United States","Bronx, NY, United States",-73.8648268,40.8447819,"bronx, ny, usa",2,0.452488687782805
"Lesbian Connection",1983,442,"Brooklyn","NY","United States","Brooklyn, NY, United States",-73.9441579,40.6781784,"brooklyn, ny, usa",6,1.35746606334842
"Lesbian Connection",1983,442,"Bucks County","PA","United States","Bucks County, PA, United States",-75.2479061,40.4107964,"bucks county, pa, usa",1,0.226244343891403
"Lesbian Connection",1983,442,"Buffalo","NY","United States","Buffalo, NY, United States",-78.8783689,42.8864468,"buffalo, ny, usa",2,0.452488687782805
