"publication","year","pub.count","geocode.value","lon","lat","count","relative.percentage"
"Bob Damron's Address Book",1989,3847,"Norfolk, VA, United States",-76.2858726,36.8507689,9,0.233948531323109
"Bob Damron's Address Book",1989,3847,"Norman, OK, United States",-97.4394777,35.2225668,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"North Bellmore, NY, United States",NA,NA,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"North Bend, OR, United States",-124.2242803,43.4065012,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"North Conway, NH, United States",-71.1284041,44.0536805,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"North Hampton, MA, United States",-72.6412013,42.3250896,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"North Haven, CT, United States",-72.8595447,41.3909139,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"North Salem, NY, United States",-73.5719051,41.3350356,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Nyack, NY, United States",-73.9179146,41.0906519,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Oak Ridge, NJ, United States",-74.4856852,41.0463617,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Oakland, CA, United States",-122.2711639,37.8043514,14,0.363919937613725
"Bob Damron's Address Book",1989,3847,"Oceanside, CA, United States",-117.3794834,33.1958696,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Odessa, TX, United States",-102.3676431,31.8456816,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Ogden, UT, United States",-111.9738304,41.223,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Ogunquit, ME, United States",-70.5986223,43.2468352,8,0.207954250064986
"Bob Damron's Address Book",1989,3847,"Oklahoma City, OK, United States",-97.5164276,35.4675602,21,0.545879906420587
"Bob Damron's Address Book",1989,3847,"Olympia, WA, United States",-122.9006951,47.0378741,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Omaha, NE, United States",-95.9345034,41.2565369,12,0.311931375097479
"Bob Damron's Address Book",1989,3847,"Orange, NJ, United States",-74.2326478,40.7706187,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Orlando, FL, United States",-81.3789269,28.5383832,19,0.493891343904341
"Bob Damron's Address Book",1989,3847,"Ormond Beach, FL, United States",-81.0558894,29.2858129,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Oshkosh, WI, United States",-88.5426136,44.0247062,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Ottumwa, IA, United States",-92.4083022,41.0160293,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Overland Park, KS, United States",-94.6707917,38.9822282,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Owensboro, KY, United States",-87.1111676,37.7719074,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Oxford, MA, United States",-71.8647577,42.1167606,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Paducah, KY, United States",-88.6000478,37.0833893,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Palm Springs, CA, United States",-116.5452921,33.8302961,36,0.935794125292436
"Bob Damron's Address Book",1989,3847,"Palo Alto, CA, United States",-122.1430195,37.4418834,4,0.103977125032493
"Bob Damron's Address Book",1989,3847,"Panama City, FL, United States",-85.6602058,30.1588129,4,0.103977125032493
"Bob Damron's Address Book",1989,3847,"Parkersburg, WV, United States",-81.5615135,39.2667418,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Parma Hts., OH, United States",-81.7595769,41.3900518,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Pasadena, CA, United States",-118.1445155,34.1477849,5,0.129971406290616
"Bob Damron's Address Book",1989,3847,"Pembroke Park, FL, United States",-80.1752738,25.9847308,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Pence, WI, United States",-90.2715658,46.4152257,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Pendel, PA, United States",-74.9165553,40.1520541,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Pensacola, FL, United States",-87.2169149,30.421309,10,0.259942812581232
"Bob Damron's Address Book",1989,3847,"Peoria, IL, United States",-89.5889864,40.6936488,5,0.129971406290616
"Bob Damron's Address Book",1989,3847,"Perth Amboy, NJ, United States",-74.2654234,40.5067723,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Petersburg, VA, United States",-77.4019267,37.2279279,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Philadelphia, PA, United States",-75.1652215,39.9525839,44,1.14374837535742
"Bob Damron's Address Book",1989,3847,"Phoenix, AZ, United States",-112.0740373,33.4483771,44,1.14374837535742
"Bob Damron's Address Book",1989,3847,"Pierre, SD, United States",-100.3537522,44.3667876,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Pinellas Park, FL, United States",-82.6995443,27.8428025,9,0.233948531323109
"Bob Damron's Address Book",1989,3847,"Pittsburgh, PA, United States",-79.9958864,40.4406248,16,0.415908500129971
"Bob Damron's Address Book",1989,3847,"Pittsfield, MA, United States",-73.2453824,42.4500845,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Plainfield, NJ, United States",-74.4073736,40.6337136,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Plattsburg, NY, United States",-73.4529124,44.6994873,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Pocatello, ID, United States",-112.4506191,42.8621042,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Pocono Mts., PA, United States",-75.4344727,41.0700078,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Pomeroy, WA, United States",-117.6026896,46.4748738,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Pomona, CA, United States",-117.7499909,34.055103,7,0.181959968806862
"Bob Damron's Address Book",1989,3847,"Pontiac, MI, United States",-83.2910468,42.6389216,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Port Chester, NY, United States",-73.6656834,41.0017643,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Port Salerno, FL, United States",-80.2006014,27.1442168,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Portland, ME, United States",-70.2568189,43.6590993,7,0.181959968806862
"Bob Damron's Address Book",1989,3847,"Portland, OR, United States",-122.6783853,45.515232,34,0.883805562776189
"Bob Damron's Address Book",1989,3847,"Portsmouth, NH, United States",-70.7625532,43.0717552,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Pottstown, PA, United States",-75.6496302,40.2453741,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Poughkeepsie, NY, United States",-73.9209701,41.7003713,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Princeton, NJ, United States",-74.6672226,40.3572976,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Providence, RI, United States",-71.4128343,41.8239891,12,0.311931375097479
"Bob Damron's Address Book",1989,3847,"Provincetown, MA, United States",-70.1846012,42.0547136,104,2.70340525084481
"Bob Damron's Address Book",1989,3847,"Provo, UT, United States",-111.6585337,40.2338438,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Pueblo, CO, United States",-104.6101033,38.2705996,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Punta Gorda, FL, United States",-82.0453664,26.9297836,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Queens, NY, United States",-73.7948516,40.7282239,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Quincy, IL, United States",-91.4098726,39.9356016,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Racine, WI, United States",-87.7828523,42.7261309,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Radium Springs, NM, United States",-106.9106762,32.4928349,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Raleigh, NC, United States",-78.6381787,35.7795897,7,0.181959968806862
"Bob Damron's Address Book",1989,3847,"Rancho Mirage, CA, United States",-116.41279,33.739744,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Randolph, MA, United States",-71.042551,42.1619739,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Raonoke Rapids, NC, United States",-77.6541464,36.4615395,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Rapid City, SD, United States",-103.2310149,44.0805434,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Rawlins, WY, United States",-107.2386627,41.7910697,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Reading, PA, United States",-75.9268747,40.3356483,5,0.129971406290616
"Bob Damron's Address Book",1989,3847,"Redding, CA, United States",-122.3916754,40.5865396,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Redondo Beach, CA, United States",-118.3884078,33.8491816,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Redwood City, CA, United States",-122.228141,37.4847955,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Rehoboth Beach, DE, United States",-75.0760137,38.7209454,11,0.285937093839355
"Bob Damron's Address Book",1989,3847,"Reno, NV, United States",-119.8142691,39.529919,14,0.363919937613725
"Bob Damron's Address Book",1989,3847,"Reseda, CA, United States",-118.5360205,34.2011126,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Richmond, IN, United States",-84.8902382,39.8289369,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Richmond, VA, United States",-77.4360481,37.5407246,10,0.259942812581232
"Bob Damron's Address Book",1989,3847,"River Ridge, NJ, United States",-74.0398622,40.9287098,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Riverside, CA, United States",-117.3754942,33.9806005,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Roanoke, VA, United States",-79.9414266,37.2709704,6,0.155965687548739
"Bob Damron's Address Book",1989,3847,"Rochester, MN, United States",-92.4801989,44.0121221,4,0.103977125032493
"Bob Damron's Address Book",1989,3847,"Rochester, NY, United States",-77.6088465,43.1565779,19,0.493891343904341
"Bob Damron's Address Book",1989,3847,"Rock Island, IL, United States",-90.5787476,41.5094771,4,0.103977125032493
"Bob Damron's Address Book",1989,3847,"Rockbridge, OH, United States",-82.5222594,39.5798084,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Rockford, IL, United States",-89.0939952,42.2711311,4,0.103977125032493
"Bob Damron's Address Book",1989,3847,"Rogersville, TN, United States",-83.0054423,36.407317,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Ronan, MT, United States",-114.1015013,47.5288233,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Roseburg, OR, United States",-123.3417381,43.216505,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Roselle, IL, United States",-88.0797933,41.9847504,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Roselle, NJ, United States",-74.2592769,40.6527292,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Russian River, CA, United States",-123.011048270873,38.9116324986166,19,0.493891343904341
"Bob Damron's Address Book",1989,3847,"Rutland, VT, United States",-72.9726065,43.6106237,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Sacramento, CA, United States",-121.4943996,38.5815719,17,0.441902781388095
"Bob Damron's Address Book",1989,3847,"Saginaw, MI, United States",-83.9508068,43.4194699,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Salem, OR, United States",-123.0350963,44.9428975,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Salinas, CA, United States",-121.6555013,36.6777372,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Salt Lake City, UT, United States",-111.8910474,40.7607793,22,0.571874187678711
"Bob Damron's Address Book",1989,3847,"San Angelo, TX, United States",-100.4370375,31.4637723,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"San Antonio, TX, United States",-98.4945922,29.4251905,27,0.701845593969327
"Bob Damron's Address Book",1989,3847,"San Bernardino, CA, United States",-117.2897652,34.1083449,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"San Diego, CA, United States",-117.1610838,32.715738,70,1.81959968806862
"Bob Damron's Address Book",1989,3847,"San Francisco, CA, United States",-122.4194155,37.7749295,186,4.83493631401092
"Bob Damron's Address Book",1989,3847,"San German, PR, United States",NA,NA,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"San Jose, CA, United States",-121.8852525,37.33874,14,0.363919937613725
"Bob Damron's Address Book",1989,3847,"San Juan, PR, United States",NA,NA,20,0.519885625162464
"Bob Damron's Address Book",1989,3847,"San Leandro, CA, United States",-122.1568554,37.7257663,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"San Marcos, TX, United States",-97.9413941,29.8832749,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"San Mateo, CA, United States",-122.3255254,37.5629917,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"San Rafael, CA, United States",-122.5310874,37.9735346,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Sand Point, ID, United States",-116.553465,48.276577,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Sandusky, OH, United States",-82.7116821,41.4561754,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Santa Ana, CA, United States",-117.867653,33.7454725,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Santa Barbara, CA, United States",-119.6981901,34.4208305,6,0.155965687548739
"Bob Damron's Address Book",1989,3847,"Santa Clara, CA, United States",-121.9552356,37.3541079,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Santa Cruz, CA, United States",-122.0307963,36.9741171,6,0.155965687548739
"Bob Damron's Address Book",1989,3847,"Santa Fe, NM, United States",-105.937799,35.6869752,4,0.103977125032493
"Bob Damron's Address Book",1989,3847,"Santa Maria, CA, United States",-120.4357191,34.9530337,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Santa Monica, CA, United States",-118.4911912,34.0194543,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Santa Rosa, CA, United States",-122.7140548,38.440429,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Santurce, PR, United States",NA,NA,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Sarasota, FL, United States",-82.5310117,27.336465,8,0.207954250064986
"Bob Damron's Address Book",1989,3847,"Saugatuck, MI, United States",-86.2019825,42.6550248,4,0.103977125032493
"Bob Damron's Address Book",1989,3847,"Sausalito, CA, United States",-122.4852507,37.8590937,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Savannah, GA, United States",-81.091203,32.0808989,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Sayville, NY, United States",-73.0820556,40.7359317,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Schenectady, NY, United States",-73.9395687,42.8142432,5,0.129971406290616
"Bob Damron's Address Book",1989,3847,"Schenley, PA, United States",-79.6617143,40.6845096,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Scottsdale, AZ, United States",-111.9216734,33.4948764,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Scranton, PA, United States",-75.6624122,41.408969,4,0.103977125032493
"Bob Damron's Address Book",1989,3847,"Seattle, WA, United States",-122.3328481,47.6061389,45,1.16974265661554
"Bob Damron's Address Book",1989,3847,"Seaview, WA, United States",-124.0546003,46.3345443,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Sedona, AZ, United States",-111.7609896,34.8697395,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Sheboygan, WI, United States",-87.71453,43.7508284,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Sherman Oaks, CA, United States",-118.4486989,34.1509272,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Silver Springs, MD, United States",-77.026088,38.9906657,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Sioux City, IA, United States",-96.4049408,42.4963416,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Sioux Falls, SD, United States",-96.731265,43.5460223,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Smithfield, RI, United States",-71.5495101,41.9220496,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Smithtown, NY, United States",-73.1954295,40.854906,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Somerville, MA, United States",-71.0994968,42.3875968,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"South Bend, IN, United States",-86.2519898,41.6763545,4,0.103977125032493
"Bob Damron's Address Book",1989,3847,"South Farmingdale, NY, United States",-73.4401232,40.7206555,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"South Padre Island, TX, United States",-97.1681257,26.1118401,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Southfield, MI, United States",-83.2218731,42.4733688,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Spokane, WA, United States",-117.4235319,47.6579711,11,0.285937093839355
"Bob Damron's Address Book",1989,3847,"Springfield, IL, United States",-89.6501481,39.7817213,4,0.103977125032493
"Bob Damron's Address Book",1989,3847,"Springfield, MA, United States",-72.589811,42.1014831,5,0.129971406290616
"Bob Damron's Address Book",1989,3847,"Springfield, MO, United States",-93.2922989,37.2089572,4,0.103977125032493
"Bob Damron's Address Book",1989,3847,"Springfield, OH, United States",-83.8088171,39.9242266,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"St. Joseph, MO, United States",-94.846681,39.7674578,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"St. Louis, MO, United States",-90.1994042,38.6270025,34,0.883805562776189
"Bob Damron's Address Book",1989,3847,"St. Paul, MN, United States",-93.0899578,44.9537029,5,0.129971406290616
"Bob Damron's Address Book",1989,3847,"St. Petersburg Beach, FL, United States",-82.7504542,27.7428134,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"St. Petersburg, FL, United States",-82.6384451,27.7671271,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"State College, PA, United States",-77.8600012,40.7933949,5,0.129971406290616
"Bob Damron's Address Book",1989,3847,"Stockbridge, MA, United States",-73.3203862,42.2875874,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Stockton, CA, United States",-121.2907796,37.9577016,4,0.103977125032493
"Bob Damron's Address Book",1989,3847,"Stowe, VT, United States",-72.6874023,44.4654332,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Sudbury, MA, United States",-71.4161725,42.3834278,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Superior, WI, United States",-92.1040796,46.7207737,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Syracuse, NY, United States",-76.1474244,43.0481221,7,0.181959968806862
"Bob Damron's Address Book",1989,3847,"Tacoma, WA, United States",-122.4442906,47.2528768,5,0.129971406290616
"Bob Damron's Address Book",1989,3847,"Tallahassee, FL, United States",-84.2806235,30.4381828,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Tampa Springs, FL, United States",-82.4472521,28.0252795,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Tampa, FL, United States",-82.4587527,27.9516896,18,0.467897062646218
"Bob Damron's Address Book",1989,3847,"Taos, NM, United States",-105.5733788,36.4072134,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Taunton, MA, United States",-71.0897674,41.900101,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Tempe, AZ, United States",-111.9400054,33.4255104,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Temple, TX, United States",-97.342782,31.0982344,4,0.103977125032493
"Bob Damron's Address Book",1989,3847,"Terre Haute, IN, United States",-87.4139092,39.4667034,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Texarkana, AR, United States",-94.0361745,33.4304827,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Texarkana, TX, United States",-94.0476882,33.425125,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Toledo, OH, United States",-83.5378674,41.6528052,8,0.207954250064986
"Bob Damron's Address Book",1989,3847,"Topeka, KS, United States",-95.6751576,39.0473451,6,0.155965687548739
"Bob Damron's Address Book",1989,3847,"Torrington, CT, United States",-73.1211715,41.8003049,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Towson, MD, United States",-76.6019125,39.4014955,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Traverse, MI, United States",NA,NA,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Trenton, NJ, United States",-74.759717,40.2205824,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Tucson, AZ, United States",-110.9741769,32.2539787,20,0.519885625162464
"Bob Damron's Address Book",1989,3847,"Tulsa, OK, United States",-95.992775,36.1539816,13,0.337925656355602
"Bob Damron's Address Book",1989,3847,"Tumon Bay, GU, United States",NA,NA,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Tupelo, MS, United States",-88.7033859,34.2576066,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Tupper Lake, NY, United States",NA,NA,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Tuscaloosa, AL, United States",-87.5691735,33.2098407,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Tyler, TX, United States",-95.3010624,32.3512601,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Ukiah, CA, United States",-123.2077831,39.1501709,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Union City, NJ, United States",-74.0237512,40.7795455,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Universal City, CA, United States",-118.3505779,34.1397694,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Upland, CA, United States",-117.6483876,34.09751,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Urbana, IL, United States",-88.2072697,40.1105875,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Utica, NY, United States",-75.232664,43.100903,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Vail, CO, United States",-106.3780801,39.6433243,4,0.103977125032493
"Bob Damron's Address Book",1989,3847,"Valdosta, GA, United States",-83.2771957,30.8328597,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Vallejo, CA, United States",-122.2566367,38.1040864,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Vancouver, WA, United States",-122.673865,45.6280277,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Venice, CA, United States",-118.4527302,33.994091,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Ventura, CA, United States",-119.2945199,34.2804923,7,0.181959968806862
"Bob Damron's Address Book",1989,3847,"Vicksburg, MS, United States",-90.877882,32.3526456,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Victoria, TX, United States",-97.0035982,28.8052674,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Victorville, CA, United States",-117.2927641,34.5362184,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Vineland, NJ, United States",-75.0259637,39.4863773,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Vinton, LA, United States",-93.5813576,30.1911244,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Virginia Beach, VA, United States",-75.9792194,36.8516437,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Waco, TX, United States",-97.1466695,31.549333,5,0.129971406290616
"Bob Damron's Address Book",1989,3847,"Waikiki Beach, Oahu, HI, United States",-157.8291847,21.2793462,18,0.467897062646218
"Bob Damron's Address Book",1989,3847,"Wailuku, Maui, HI, United States",-156.5048344,20.8869433,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Waitsfield, VT, United States",-72.7798479,44.1926386,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Wall Township, NJ, United States",-74.0683295,40.1801451,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Walnut Creek, CA, United States",-122.0651819,37.9100783,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Walnut, CA, United States",-117.8653386,34.0202894,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Washington, DC, United States",-77.0368707,38.9071923,54,1.40369118793865
"Bob Damron's Address Book",1989,3847,"Washington, NJ, United States",-74.9793378,40.7584326,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Waterloo, IA, United States",-92.3425775,42.492786,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Waterville, ME, United States",-69.6317121,44.5520105,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Wells River, VT, United States",-72.0470357,44.1542302,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Wells, ME, United States",-70.5805209,43.3222329,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"West Covina, CA, United States",-117.9389526,34.0686208,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"West Hempstead, NY, United States",-73.6501295,40.7048242,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"West New York, NJ, United States",-74.0143064,40.7878788,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"West Palm Beach, FL, United States",-80.0533746,26.7153424,13,0.337925656355602
"Bob Damron's Address Book",1989,3847,"West Rutland, VT, United States",-73.0451081,43.5930919,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"West Springfield, MA, United States",-72.6203675,42.1070383,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Westbury, NY, United States",-73.5876273,40.7556561,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Westport, CT, United States",-73.3579049,41.1414717,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Westtown, NY, United States",-74.5398821,41.336761,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Wheatridge, CO, United States",-105.0772063,39.766098,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Wheeling, WV, United States",-80.7209149,40.0639616,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"White Plains, NY, United States",-73.7629097,41.0339862,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"White River Junction, VT, United States",-72.3192579,43.6489596,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Wichita Falls, TX, United States",-98.4933873,33.9137085,4,0.103977125032493
"Bob Damron's Address Book",1989,3847,"Wichita, KS, United States",-97.330053,37.6871761,10,0.259942812581232
"Bob Damron's Address Book",1989,3847,"Wilkes-Barre, PA, United States",-75.8813075,41.2459149,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Williamantic, CT, United States",-72.2081338,41.7106543,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Williamsport, PA, United States",-77.0010786,41.2411897,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Williamstown, MA, United States",-73.2036898,42.7120196,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Wilmington, DE, United States",-75.5483909,39.744655,7,0.181959968806862
"Bob Damron's Address Book",1989,3847,"Wilmington, NC, United States",-77.8868117,34.2103894,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Winooski, VT, United States",-73.1856832,44.491438,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Winston-Salem, NC, United States",-80.244216,36.0998596,3,0.0779828437743696
"Bob Damron's Address Book",1989,3847,"Winter Park, FL, United States",-81.3392352,28.5999998,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Winter, WI, United States",-91.0118303,45.8196834,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Wiona, MN, United States",-91.6663523,44.0553908,2,0.0519885625162464
"Bob Damron's Address Book",1989,3847,"Wood River, IL, United States",-90.0976069,38.861159,1,0.0259942812581232
"Bob Damron's Address Book",1989,3847,"Woodland Hills, CA, United States",-118.6058267,34.1685035,2,0.0519885625162464
