"publication","pub.count","geocode.value","lon","lat","count","relative.percentage"
"Bob Damron's Address Book",18500,"Deer Park, NY, United States",NA,NA,7,0.0378378378378378
"Bob Damron's Address Book",18500,"Denton, TX, United States",-97.1330683,33.2148412,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Denver, CO, United States",-104.990251,39.7392358,221,1.19459459459459
"Bob Damron's Address Book",18500,"Deptford, NJ, United States",-75.1195107,39.8227054,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Des Moines, IA, United States",-93.6249522,41.5868417,42,0.227027027027027
"Bob Damron's Address Book",18500,"Des Plaines, IL, United States",-87.8833991,42.0333623,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Descanso, CA, United States",-116.6140437,32.8584782,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Detroit Lakes, MN, United States",-95.8453253,46.8171808,4,0.0216216216216216
"Bob Damron's Address Book",18500,"Detroit, MI, United States",-83.0457538,42.331427,253,1.36756756756757
"Bob Damron's Address Book",18500,"Dickenson, ND, United States",-102.7896242,46.8791756,4,0.0216216216216216
"Bob Damron's Address Book",18500,"Dillon, CO, United States",-106.0433518,39.6302643,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Dillon, SC, United States",-79.3711579,34.4165505,6,0.0324324324324324
"Bob Damron's Address Book",18500,"Dixmore, IL, United States",-87.6609098,41.6298973,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Dodson, LA, United States",-92.660428,32.0804373,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Donna, TX, United States",-98.05195,26.1703525,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Dothan, AL, United States",-85.3904888,31.2232313,4,0.0216216216216216
"Bob Damron's Address Book",18500,"Douglas, MI, United States",-86.2005933,42.6433583,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Dover, DE, United States",-75.5243682,39.158168,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Dover, NH, United States",-70.8736698,43.1978624,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Dover, NJ, United States",NA,NA,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Doyleston, PA, United States",-75.1298939,40.3101063,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Duarte, CA, United States",-117.9772873,34.1394513,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Dubuque, IA, United States",-90.6677479,42.5063629,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Duluth, MN, United States",-92.1004852,46.7866719,13,0.0702702702702703
"Bob Damron's Address Book",18500,"Duncan Mills, CA, United States",-123.0550013,38.453803,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Duncansville, PA, United States",-78.433903,40.4234058,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Dunedin, FL, United States",-82.7717684,28.0197404,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Dunkirk, NY, United States",-79.3339324,42.4795019,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Durango, CO, United States",-107.8800667,37.27528,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Durham, NC, United States",-78.898619,35.9940329,15,0.0810810810810811
"Bob Damron's Address Book",18500,"Dutch Flat, CA, United States",-120.8378103,39.2059586,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Eagle Rock, CA, United States",-118.2140017,34.1391256,1,0.00540540540540541
"Bob Damron's Address Book",18500,"East Barnet, VT, United States",-72.0493779,44.2968323,2,0.0108108108108108
"Bob Damron's Address Book",18500,"East Dummerston, VT, United States",-72.538599,42.9292184,1,0.00540540540540541
"Bob Damron's Address Book",18500,"East Hampton, NY, United States",NA,NA,15,0.0810810810810811
"Bob Damron's Address Book",18500,"East Hardwick, VT, United States",-72.3075291,44.520629,1,0.00540540540540541
"Bob Damron's Address Book",18500,"East Islip, NY, United States",NA,NA,1,0.00540540540540541
"Bob Damron's Address Book",18500,"East Meadow, NY, United States",-73.5590157,40.7139898,1,0.00540540540540541
"Bob Damron's Address Book",18500,"East Middlebury, VT, United States",-73.1033356,43.9726787,1,0.00540540540540541
"Bob Damron's Address Book",18500,"East Northport, NY, United States",-73.3245613,40.8767647,2,0.0108108108108108
"Bob Damron's Address Book",18500,"East Orange, NJ, United States",-74.2048677,40.767323,3,0.0162162162162162
"Bob Damron's Address Book",18500,"East Patterson, NJ, United States",NA,NA,1,0.00540540540540541
"Bob Damron's Address Book",18500,"East St Louis, IL, United States",-90.1506465,38.624514,9,0.0486486486486486
"Bob Damron's Address Book",18500,"East St. Louis, IL, United States",-90.1506465,38.624514,5,0.027027027027027
"Bob Damron's Address Book",18500,"East Village, NY, United States",-73.9815337,40.7264773,1,0.00540540540540541
"Bob Damron's Address Book",18500,"East Windsor, CT, United States",-72.5578799,41.9161361,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Easton, PA, United States",-75.2207323,40.688432,15,0.0810810810810811
"Bob Damron's Address Book",18500,"Eastport, MD, United States",-76.4813371,38.9703471,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Eau Claire, WI, United States",-91.4984941,44.811349,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Echo Park, CA, United States",-118.2604694,34.0780857,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Edwardsville, PA, United States",-75.9163085,41.2695257,1,0.00540540540540541
"Bob Damron's Address Book",18500,"El Cajon, CA, United States",-116.9625269,32.7947731,4,0.0216216216216216
"Bob Damron's Address Book",18500,"El Centro, CA, United States",-115.5630514,32.792,1,0.00540540540540541
"Bob Damron's Address Book",18500,"El Monte, CA, United States",-118.0275667,34.0686206,11,0.0594594594594595
"Bob Damron's Address Book",18500,"El Paso, TX, United States",-106.4850217,31.7618778,65,0.351351351351351
"Bob Damron's Address Book",18500,"El Segundo, CA, United States",-118.4164652,33.9191799,1,0.00540540540540541
"Bob Damron's Address Book",18500,"El Sobrante, CA, United States",-122.2952474,37.9771452,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Elgin, IL, United States",-88.2825668,42.0354084,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Elizabeth, NJ, United States",-74.2107006,40.6639916,7,0.0378378378378378
"Bob Damron's Address Book",18500,"Elizabeth, PA, United States",-79.8897706,40.2692367,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Elk Grove Village, IL, United States",-87.9703461,42.0039178,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Elkhart, IN, United States",-85.973517,41.6873832,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Elmhurst, NY, United States",-73.8779431,40.7394035,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Elmira, NY, United States",-76.8077338,42.0897965,15,0.0810810810810811
"Bob Damron's Address Book",18500,"Enfield, CT, United States",-72.5441445,42.0027181,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Erie, PA, United States",-80.085059,42.1292241,15,0.0810810810810811
"Bob Damron's Address Book",18500,"Escondido, CA, United States",-117.086421,33.1192068,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Eugene, OR, United States",-123.0867536,44.0520691,19,0.102702702702703
"Bob Damron's Address Book",18500,"Eureka Springs, AR, United States",-93.7392889,36.4006499,7,0.0378378378378378
"Bob Damron's Address Book",18500,"Eureka, CA, United States",-124.1636729,40.8020712,14,0.0756756756756757
"Bob Damron's Address Book",18500,"Evanston, IL, United States",-87.6876969,42.0450722,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Evansville, IN, United States",-87.5710898,37.9715592,15,0.0810810810810811
"Bob Damron's Address Book",18500,"Everett, WA, United States",-122.2020794,47.9789848,8,0.0432432432432432
"Bob Damron's Address Book",18500,"Fairbanks, AK, United States",-147.7199756,64.8400511,7,0.0378378378378378
"Bob Damron's Address Book",18500,"Fairfax, CA, United States",-122.5888686,37.9871454,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Fairfield, CA, United States",-122.0405151,38.2491956,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Fairfield, IA, United States",-91.9636914,41.0076114,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Fairview, NJ, United States",-73.999028,40.8126006,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Fall River, MA, United States",-71.1550451,41.7014912,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Falls Church, VA, United States",-77.1710914,38.882334,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Fargo, NC, United States",NA,NA,4,0.0216216216216216
"Bob Damron's Address Book",18500,"Fargo, ND, United States",-96.7898034,46.8771863,16,0.0864864864864865
"Bob Damron's Address Book",18500,"Fayetteville, AR, United States",-94.1605839,36.0626579,11,0.0594594594594595
"Bob Damron's Address Book",18500,"Fayetteville, NC, United States",-78.8783774,35.0523673,18,0.0972972972972973
"Bob Damron's Address Book",18500,"Fells Point, MD, United States",-76.5935562,39.2835524,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Fennville, MI, United States",-86.1017009,42.5939168,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Ferndale, MI, United States",-83.1346478,42.4605917,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Ferrisburg, VT, United States",-73.2462341,44.2056098,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Fire Island, NY, United States",-73.1459474,40.6475997,61,0.32972972972973
"Bob Damron's Address Book",18500,"Fitchburg, MA, United States",-71.8022955,42.5834228,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Flagstaff, AZ, United States",-111.651302,35.1982836,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Flint, MI, United States",-83.6874562,43.0125274,17,0.0918918918918919
"Bob Damron's Address Book",18500,"Floral Park, NY, United States",-73.7048532,40.7237133,6,0.0324324324324324
"Bob Damron's Address Book",18500,"Florence, AL, United States",-87.677251,34.79981,5,0.027027027027027
"Bob Damron's Address Book",18500,"Florence, KY, United States",-84.6266111,38.9989499,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Florence, NJ, United States",-74.7863387,40.0967369,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Florence, SC, United States",-79.7625625,34.1954331,10,0.0540540540540541
"Bob Damron's Address Book",18500,"Flushing, NY, United States",-73.8306716,40.7647238,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Fond Du Lac, WI, United States",-88.4470508,43.7730448,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Fontana, CA, United States",-117.435048,34.0922335,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Forest Park, IL, United States",-87.81367,41.8794758,13,0.0702702702702703
"Bob Damron's Address Book",18500,"Forestville, CA, United States",-122.8902721,38.4735237,6,0.0324324324324324
"Bob Damron's Address Book",18500,"Fort Atkinson, WI, United States",-88.8370509,42.9288944,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Fort Bragg, CA, United States",-123.8052935,39.445723,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Fort Collins, CO, United States",-105.084423,40.5852602,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Fort Lauderdale, FL, United States",-80.1373174,26.1224386,227,1.22702702702703
"Bob Damron's Address Book",18500,"Fort Myers, FL, United States",-81.8723084,26.640628,24,0.12972972972973
"Bob Damron's Address Book",18500,"Fort Wayne, IN, United States",-85.1393513,41.079273,28,0.151351351351351
"Bob Damron's Address Book",18500,"Fort Worth, TX, United States",-97.3307658,32.7554883,51,0.275675675675676
"Bob Damron's Address Book",18500,"Fox Lake, IL, United States",-88.1836965,42.3966874,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Franklin Park, IL, United States",-87.879523,41.9348537,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Frederiksted, St. Croix, VI, United States",-64.8818053,17.7122979,6,0.0324324324324324
"Bob Damron's Address Book",18500,"Freehold, NJ, United States",NA,NA,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Freeport, MD, United States",NA,NA,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Fremont, CA, United States",-121.988583,37.5485396,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Fremont, OH, United States",-83.1218634,41.3503303,4,0.0216216216216216
"Bob Damron's Address Book",18500,"Fresno, CA, United States",-119.7871247,36.7377981,42,0.227027027027027
"Bob Damron's Address Book",18500,"Ft. Dodge, IA, United States",-94.1680158,42.4974694,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Ft. Lee, NJ, United States",-73.9701381,40.8509333,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Ft. McCoy, FL, United States",-81.9670322,29.3649734,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Ft. Pierce, FL, United States",-80.3256056,27.4467056,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Ft. Smith, AR, United States",-94.4209646,35.3843722,12,0.0648648648648649
"Bob Damron's Address Book",18500,"Ft. Walton Beach, FL, United States",-86.6170308,30.4200708,5,0.027027027027027
"Bob Damron's Address Book",18500,"Fullerton, CA, United States",-117.9242123,33.8703645,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Gadsden, AL, United States",-86.0066386,34.014264,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Gainesville, FL, United States",-82.324998,29.6519563,16,0.0864864864864865
"Bob Damron's Address Book",18500,"Galesburg, IL, United States",-90.3712395,40.9478158,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Galloway, WV, United States",-80.121949,39.2323377,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Galveston, TX, United States",-94.7976958,29.3013479,39,0.210810810810811
"Bob Damron's Address Book",18500,"Garden Grove, CA, United States",-117.9379952,33.7742692,49,0.264864864864865
"Bob Damron's Address Book",18500,"Gardena, CA, United States",-118.3089624,33.8883487,9,0.0486486486486486
"Bob Damron's Address Book",18500,"Garrison, NY, United States",-73.9404737,41.3804881,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Gary, IN, United States",-87.3371523,41.6020403,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Gastonia, NC, United States",-81.1870849,35.2621735,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Gatlinburg, TN, United States",-83.5101638,35.714259,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Geneva on the Lake, OH, United States",-80.9539831,41.8594971,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Ghent, NY, United States",-73.6300729,42.320699,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Gibson, PA, United States",NA,NA,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Glen Cove, NY, United States",-73.6337389,40.8623217,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Glen Rose, TX, United States",-97.7554986,32.2346721,3,0.0162162162162162
"Bob Damron's Address Book",18500,"Glenbrook, CT, United States",-73.5262337,41.064819,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Glendale, AZ, United States",-112.1859866,33.5386523,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Glendora, CA, United States",-117.865339,34.1361187,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Glenford, OH, United States",-82.317094,39.8881223,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Glenhaven, CA, United States",-122.7357829,39.0281186,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Golden, CO, United States",-105.2210997,39.755543,2,0.0108108108108108
"Bob Damron's Address Book",18500,"Goldsboro, NC, United States",-77.9927651,35.3848841,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Grand Forks, NC, United States",NA,NA,1,0.00540540540540541
"Bob Damron's Address Book",18500,"Grand Forks, ND, United States",-97.0328547,47.9252568,6,0.0324324324324324
