"publication","geocode.value","count","relative.percentage","location_rank"
"Bob Damron's Address Book","Plantsville, CT",1,0.000550230546599025,318
"Bob Damron's Address Book","Platteville, WI",1,0.000550230546599025,318
"Bob Damron's Address Book","Plattsburg, NY",41,0.02255945241056,278
"Bob Damron's Address Book","Plattsburgh, NY",5,0.00275115273299512,314
"Bob Damron's Address Book","Playa del Rey, CA",2,0.00110046109319805,317
"Bob Damron's Address Book","Pleasant Hill, CA",11,0.00605253601258927,308
"Bob Damron's Address Book","Pleasanton, IL",2,0.00110046109319805,317
"Bob Damron's Address Book","Plymouth, CA",4,0.0022009221863961,315
"Bob Damron's Address Book","Plymouth, MA",11,0.00605253601258927,308
"Bob Damron's Address Book","Plymouth, MI",1,0.000550230546599025,318
"Bob Damron's Address Book","Plymouth, NH",1,0.000550230546599025,318
"Bob Damron's Address Book","Plympton, MA",1,0.000550230546599025,318
"Bob Damron's Address Book","Pocatello, ID",114,0.0627262823122889,209
"Bob Damron's Address Book","Pocono Mountains, PA",20,0.0110046109319805,299
"Bob Damron's Address Book","Pocono Mts., PA",25,0.0137557636649756,294
"Bob Damron's Address Book","Poconos, PA",19,0.0104543803853815,300
"Bob Damron's Address Book","Point Loma, CA",4,0.0022009221863961,315
"Bob Damron's Address Book","Poipu Beach, HI",2,0.00110046109319805,317
"Bob Damron's Address Book","Poipu, HI",3,0.00165069163979707,316
"Bob Damron's Address Book","Poipu, Kauai, HI",2,0.00110046109319805,317
"Bob Damron's Address Book","Polk Street Area, CA",18,0.00990414983878245,301
"Bob Damron's Address Book","Polk Street Area- S.F., CA",5,0.00275115273299512,314
"Bob Damron's Address Book","Pomeroy, WA",13,0.00715299710578732,306
"Bob Damron's Address Book","Pomfret, CT",12,0.0066027665591883,307
"Bob Damron's Address Book","Pomona, CA",218,0.119950259158587,145
"Bob Damron's Address Book","Pompano Beach, FL",21,0.0115548414785795,298
"Bob Damron's Address Book","Pompano, FL",1,0.000550230546599025,318
"Bob Damron's Address Book","Ponce De Leon, FL",1,0.000550230546599025,318
"Bob Damron's Address Book","Ponce de Leon, FL",1,0.000550230546599025,318
"Bob Damron's Address Book","Ponce, PR",31,0.0170571469445698,288
"Bob Damron's Address Book","Pontiac, MI",90,0.0495207491939123,230
"Bob Damron's Address Book","Poplar Bluff, MO",3,0.00165069163979707,316
"Bob Damron's Address Book","Port Angeles, WA",4,0.0022009221863961,315
"Bob Damron's Address Book","Port Aransas, TX",11,0.00605253601258927,308
"Bob Damron's Address Book","Port Charlotte, FL",5,0.00275115273299512,314
"Bob Damron's Address Book","Port Chester, NY",17,0.00935391929218342,302
"Bob Damron's Address Book","Port Clinton, OH",1,0.000550230546599025,318
"Bob Damron's Address Book","Port Huron, MI",77,0.0423677520881249,242
"Bob Damron's Address Book","Port Isabel, TX",1,0.000550230546599025,318
"Bob Damron's Address Book","Port Orange, FL",4,0.0022009221863961,315
"Bob Damron's Address Book","Port Orford, OR",14,0.00770322765238635,305
"Bob Damron's Address Book","Port Oxford, OR",1,0.000550230546599025,318
"Bob Damron's Address Book","Port Reyes Station, CA",1,0.000550230546599025,318
"Bob Damron's Address Book","Port Richey, FL",8,0.0044018443727922,311
"Bob Damron's Address Book","Port Richmond, PA",1,0.000550230546599025,318
"Bob Damron's Address Book","Port Salerno, FL",5,0.00275115273299512,314
"Bob Damron's Address Book","Port St. Lucie, FL",10,0.00550230546599025,309
"Bob Damron's Address Book","Port Townsend, WA",22,0.0121050720251785,297
"Bob Damron's Address Book","Portage, WI",4,0.0022009221863961,315
"Bob Damron's Address Book","Portchester, NY",4,0.0022009221863961,315
"Bob Damron's Address Book","Porterville, CA",4,0.0022009221863961,315
"Bob Damron's Address Book","Portland, CT",7,0.00385161382619318,312
"Bob Damron's Address Book","Portland, ME",445,0.244852593236566,81
"Bob Damron's Address Book","Portland, OR",1935,1.06469610766911,14
"Bob Damron's Address Book","Portrero Hill, CA",3,0.00165069163979707,316
"Bob Damron's Address Book","Portsmouth, MA",1,0.000550230546599025,318
"Bob Damron's Address Book","Portsmouth, NH",172,0.0946396540150323,167
"Bob Damron's Address Book","Portsmouth, OH",5,0.00275115273299512,314
"Bob Damron's Address Book","Potomac, MD",8,0.0044018443727922,311
"Bob Damron's Address Book","Potrero Hill, CA",3,0.00165069163979707,316
"Bob Damron's Address Book","Pottstown, PA",6,0.00330138327959415,313
"Bob Damron's Address Book","Pottsville, PA",8,0.0044018443727922,311
"Bob Damron's Address Book","Pougheepsie, NY",2,0.00110046109319805,317
"Bob Damron's Address Book","Poughkeepsie, NY",88,0.0484202881007142,232
"Bob Damron's Address Book","Poughquag, NY",1,0.000550230546599025,318
"Bob Damron's Address Book","Powell, ID",4,0.0022009221863961,315
"Bob Damron's Address Book","Pownal, VT",4,0.0022009221863961,315
"Bob Damron's Address Book","Pozo, CA",2,0.00110046109319805,317
"Bob Damron's Address Book","Prairie Creek, AK",1,0.000550230546599025,318
"Bob Damron's Address Book","Prairie Creek, AR",4,0.0022009221863961,315
"Bob Damron's Address Book","Prairie Du Chien, WI",6,0.00330138327959415,313
"Bob Damron's Address Book","Prattville, AL",8,0.0044018443727922,311
"Bob Damron's Address Book","Prescott, AZ",25,0.0137557636649756,294
"Bob Damron's Address Book","Presque Isle, ME",3,0.00165069163979707,316
"Bob Damron's Address Book","Preston, CT",1,0.000550230546599025,318
"Bob Damron's Address Book","Prestonburg, KY",17,0.00935391929218342,302
"Bob Damron's Address Book","Princeton, MA",1,0.000550230546599025,318
"Bob Damron's Address Book","Princeton, NJ",74,0.0407170604483278,245
"Bob Damron's Address Book","Princeton, WV",3,0.00165069163979707,316
"Bob Damron's Address Book","Proctor, WV",6,0.00330138327959415,313
"Bob Damron's Address Book","Progress, PA",1,0.000550230546599025,318
"Bob Damron's Address Book","Prospect Heights, IL",5,0.00275115273299512,314
"Bob Damron's Address Book","Prospect, CT",1,0.000550230546599025,318
"Bob Damron's Address Book","Providence, RI",888,0.488604725379934,37
"Bob Damron's Address Book","Provincetown, MA",2833,1.55880313851504,5
"Bob Damron's Address Book","Provo, UT",45,0.0247603745969561,274
"Bob Damron's Address Book","Pruce Pine, NC",1,0.000550230546599025,318
"Bob Damron's Address Book","Pueblo, CO",121,0.066577896138482,202
"Bob Damron's Address Book","Puerto Nuevo, PR",2,0.00110046109319805,317
"Bob Damron's Address Book","Pukalani, HI",3,0.00165069163979707,316
"Bob Damron's Address Book","Pukalani, Maui, HI",1,0.000550230546599025,318
"Bob Damron's Address Book","Pullman, WA",30,0.0165069163979708,289
"Bob Damron's Address Book","Punta Gorda, FL",9,0.00495207491939123,310
"Bob Damron's Address Book","Putney, VT",2,0.00110046109319805,317
"Bob Damron's Address Book","Puunene, HI",5,0.00275115273299512,314
"Bob Damron's Address Book","Puunene, Kauai, HI",1,0.000550230546599025,318
"Bob Damron's Address Book","Quaker City, OH",4,0.0022009221863961,315
"Bob Damron's Address Book","Quakerstown, PA",12,0.0066027665591883,307
"Bob Damron's Address Book","Quakertown, PA",6,0.00330138327959415,313
"Bob Damron's Address Book","Quantico, VA",3,0.00165069163979707,316
"Bob Damron's Address Book","Quartzite, AZ",1,0.000550230546599025,318
"Bob Damron's Address Book","Quechee, VT",2,0.00110046109319805,317
"Bob Damron's Address Book","Queens, NY",181,0.0995917289344235,162
"Bob Damron's Address Book","Quincy, IL",104,0.0572239768462986,217
"Bob Damron's Address Book","Quincy, MA",2,0.00110046109319805,317
"Bob Damron's Address Book","RI, United States",7,0.00385161382619318,312
"Bob Damron's Address Book","Racine, WI",87,0.0478700575541152,233
"Bob Damron's Address Book","Radcliff, KY",25,0.0137557636649756,294
"Bob Damron's Address Book","Radium Springs, NM",2,0.00110046109319805,317
"Bob Damron's Address Book","Rahway, NJ",24,0.0132055331183766,295
"Bob Damron's Address Book","Raleigh, NC",407,0.223943832465803,90
"Bob Damron's Address Book","Rancho Cordova, CA",3,0.00165069163979707,316
"Bob Damron's Address Book","Rancho Mirage, CA",26,0.0143059942115746,293
"Bob Damron's Address Book","Rancho Palos Verdes, CA",1,0.000550230546599025,318
"Bob Damron's Address Book","Randolph, MA",28,0.0154064553047727,291
"Bob Damron's Address Book","Randolph, NH",3,0.00165069163979707,316
"Bob Damron's Address Book","Raonoke Rapids, NC",3,0.00165069163979707,316
"Bob Damron's Address Book","Rapid City, SD",105,0.0577742073928976,216
"Bob Damron's Address Book","Rawlins, WY",29,0.0159566858513717,290
"Bob Damron's Address Book","Raymond, ME",3,0.00165069163979707,316
"Bob Damron's Address Book","Reading, MA",3,0.00165069163979707,316
"Bob Damron's Address Book","Reading, PA",127,0.0698792794180762,198
"Bob Damron's Address Book","Red Bank, NJ",16,0.0088036887455844,303
"Bob Damron's Address Book","Red Bluff, CA",42,0.023109682957159,277
"Bob Damron's Address Book","Red Buff, CA",2,0.00110046109319805,317
"Bob Damron's Address Book","Reddick, FL",1,0.000550230546599025,318
"Bob Damron's Address Book","Redding, CA",129,0.0709797405112742,197
"Bob Damron's Address Book","Redford, MI",3,0.00165069163979707,316
"Bob Damron's Address Book","Redlands, CA",2,0.00110046109319805,317
"Bob Damron's Address Book","Redmond, WA",1,0.000550230546599025,318
"Bob Damron's Address Book","Redondo Beach, CA",132,0.0726304321510713,195
"Bob Damron's Address Book","Redwood CIty, CA",1,0.000550230546599025,318
"Bob Damron's Address Book","Redwood City, CA",129,0.0709797405112742,197
"Bob Damron's Address Book","Reed, KY",3,0.00165069163979707,316
"Bob Damron's Address Book","Rehoboth Beach, DE",469,0.258058126354943,74
"Bob Damron's Address Book","Reinholds, PA",1,0.000550230546599025,318
"Bob Damron's Address Book","Remer, MN",2,0.00110046109319805,317
"Bob Damron's Address Book","Reno, NV",491,0.270163198380121,72
"Bob Damron's Address Book","Renosa, Mexico",4,0.0022009221863961,315
"Bob Damron's Address Book","Reseda, CA",21,0.0115548414785795,298
"Bob Damron's Address Book","Reston, VA",6,0.00330138327959415,313
"Bob Damron's Address Book","Revere Beach, MA",11,0.00605253601258927,308
"Bob Damron's Address Book","Reyes Station, CA",1,0.000550230546599025,318
"Bob Damron's Address Book","Rhinelander, WI",3,0.00165069163979707,316
"Bob Damron's Address Book","Rialto, CA",3,0.00165069163979707,316
"Bob Damron's Address Book","Richfield, OH",4,0.0022009221863961,315
"Bob Damron's Address Book","Richland, OR",2,0.00110046109319805,317
"Bob Damron's Address Book","Richland, WA",6,0.00330138327959415,313
"Bob Damron's Address Book","Richmond Hill, NY",7,0.00385161382619318,312
"Bob Damron's Address Book","Richmond, CA",2,0.00110046109319805,317
"Bob Damron's Address Book","Richmond, IL",1,0.000550230546599025,318
"Bob Damron's Address Book","Richmond, IN",36,0.0198082996775649,283
"Bob Damron's Address Book","Richmond, ME",2,0.00110046109319805,317
"Bob Damron's Address Book","Richmond, VA",479,0.263560431820933,73
"Bob Damron's Address Book","Richmond, VT",3,0.00165069163979707,316
"Bob Damron's Address Book","Ricon, PR",1,0.000550230546599025,318
"Bob Damron's Address Book","Ridgefield, CT",11,0.00605253601258927,308
"Bob Damron's Address Book","Ridgeland, IL",1,0.000550230546599025,318
"Bob Damron's Address Book","Ridgewood, NY",5,0.00275115273299512,314
"Bob Damron's Address Book","Rimrock, AZ",1,0.000550230546599025,318
"Bob Damron's Address Book","Riner, VA",1,0.000550230546599025,318
"Bob Damron's Address Book","Rio Grande Valley, TX",7,0.00385161382619318,312
"Bob Damron's Address Book","Rio Nido, CA",1,0.000550230546599025,318
"Bob Damron's Address Book","Rio Pedras, PR",1,0.000550230546599025,318
"Bob Damron's Address Book","Rio Piedras, PR",1,0.000550230546599025,318
"Bob Damron's Address Book","River Edge, NJ",21,0.0115548414785795,298
"Bob Damron's Address Book","River North, IL",2,0.00110046109319805,317
"Bob Damron's Address Book","River Ridge, NJ",8,0.0044018443727922,311
"Bob Damron's Address Book","Riverdale, NY",1,0.000550230546599025,318
"Bob Damron's Address Book","Riverside, CA",145,0.0797834292568586,183
"Bob Damron's Address Book","Riverton, CA",6,0.00330138327959415,313
"Bob Damron's Address Book","Riverton, WY",10,0.00550230546599025,309
"Bob Damron's Address Book","Riviera Beach, FL",4,0.0022009221863961,315
"Bob Damron's Address Book","Roanoke Rapids, NC",21,0.0115548414785795,298
"Bob Damron's Address Book","Roanoke, VA",171,0.0940894234684333,168
"Bob Damron's Address Book","Rochester, MI",33,0.0181576080377678,286
"Bob Damron's Address Book","Rochester, MN",103,0.0566737462996996,218
"Bob Damron's Address Book","Rochester, NY",753,0.414323601589066,46
"Bob Damron's Address Book","Rochester, PA",27,0.0148562247581737,292
"Bob Damron's Address Book","Rock Hall, MD",2,0.00110046109319805,317
"Bob Damron's Address Book","Rock Hill, NY",3,0.00165069163979707,316
"Bob Damron's Address Book","Rock Hill, SC",12,0.0066027665591883,307
"Bob Damron's Address Book","Rock Island, IL",144,0.0792331987102596,184
"Bob Damron's Address Book","Rock Springs, WY",10,0.00550230546599025,309
"Bob Damron's Address Book","Rockaway Beach, OR",3,0.00165069163979707,316
"Bob Damron's Address Book","Rockaway, NY",3,0.00165069163979707,316
"Bob Damron's Address Book","Rockbridge, OH",13,0.00715299710578732,306
"Bob Damron's Address Book","Rockford, IL",144,0.0792331987102596,184
"Bob Damron's Address Book","Rockland Lake, NY",2,0.00110046109319805,317
"Bob Damron's Address Book","Rockland, ME",5,0.00275115273299512,314
"Bob Damron's Address Book","Rockport, ME",13,0.00715299710578732,306
"Bob Damron's Address Book","Rockport, TX",4,0.0022009221863961,315
"Bob Damron's Address Book","Rockville, MD",37,0.0203585302241639,282
"Bob Damron's Address Book","Rocky Hill, CT",3,0.00165069163979707,316
"Bob Damron's Address Book","Rocky Hill, NJ",5,0.00275115273299512,314
"Bob Damron's Address Book","Rogers, AR",6,0.00330138327959415,313
"Bob Damron's Address Book","Rogersville, TN",12,0.0066027665591883,307
"Bob Damron's Address Book","Rogue River, OR",7,0.00385161382619318,312
"Bob Damron's Address Book","Rohnert Park, CA",2,0.00110046109319805,317
"Bob Damron's Address Book","Rolling Prairie, IN",1,0.000550230546599025,318
"Bob Damron's Address Book","Roman, MT",1,0.000550230546599025,318
"Bob Damron's Address Book","Rome, NY",11,0.00605253601258927,308
"Bob Damron's Address Book","Ronan, MT",24,0.0132055331183766,295
"Bob Damron's Address Book","Ronkonkoma, NY",3,0.00165069163979707,316
"Bob Damron's Address Book","Roseburg, OR",59,0.0324636022493425,260
"Bob Damron's Address Book","Rosedale, MN",3,0.00165069163979707,316
"Bob Damron's Address Book","Roselle, IL",3,0.00165069163979707,316
"Bob Damron's Address Book","Roselle, NJ",31,0.0170571469445698,288
"Bob Damron's Address Book","Rosemont, NJ",9,0.00495207491939123,310
"Bob Damron's Address Book","Rosendale, NY",1,0.000550230546599025,318
"Bob Damron's Address Book","Roslyn, NY",2,0.00110046109319805,317
"Bob Damron's Address Book","Roswell, GA",1,0.000550230546599025,318
"Bob Damron's Address Book","Roswell, NM",4,0.0022009221863961,315
"Bob Damron's Address Book","Rowlett, TX",1,0.000550230546599025,318
"Bob Damron's Address Book","Roxborough, PA",2,0.00110046109319805,317
"Bob Damron's Address Book","Royal Oak, MI",16,0.0088036887455844,303
"Bob Damron's Address Book","Rubidoux, CA",4,0.0022009221863961,315
"Bob Damron's Address Book","Ruidoso, NM",8,0.0044018443727922,311
"Bob Damron's Address Book","Running Springs, CA",8,0.0044018443727922,311
"Bob Damron's Address Book","Rushford, MN",9,0.00495207491939123,310
"Bob Damron's Address Book","Rushton, MN",1,0.000550230546599025,318
"Bob Damron's Address Book","Ruskin, FL",4,0.0022009221863961,315
"Bob Damron's Address Book","Russellville, AK",1,0.000550230546599025,318
"Bob Damron's Address Book","Russellville, AR",9,0.00495207491939123,310
"Bob Damron's Address Book","Russellville, KY",3,0.00165069163979707,316
"Bob Damron's Address Book","Russian RIver, CA",2,0.00110046109319805,317
"Bob Damron's Address Book","Russian River, CA",282,0.155165014140925,117
"Bob Damron's Address Book","Ruston, LA",18,0.00990414983878245,301
"Bob Damron's Address Book","Ruthland, VT",2,0.00110046109319805,317
"Bob Damron's Address Book","Rutland, VT",69,0.0379659077153327,250
"Bob Damron's Address Book","S. Daytona Beach, FL",1,0.000550230546599025,318
"Bob Damron's Address Book","SC, United States",6,0.00330138327959415,313
"Bob Damron's Address Book","SD, United States",3,0.00165069163979707,316
"Bob Damron's Address Book","Sacramento, CA",972,0.534824091294252,34
"Bob Damron's Address Book","Sag Harbor, NY",2,0.00110046109319805,317
"Bob Damron's Address Book","Sagamore, MA",1,0.000550230546599025,318
"Bob Damron's Address Book","Sagatuck, MI",1,0.000550230546599025,318
"Bob Damron's Address Book","Saginaw, MI",78,0.042917982634724,241
"Bob Damron's Address Book","Saint Mary's, OH",4,0.0022009221863961,315
"Bob Damron's Address Book","Saint Marys, OH",2,0.00110046109319805,317
"Bob Damron's Address Book","Salem, MA",5,0.00275115273299512,314
"Bob Damron's Address Book","Salem, NH",9,0.00495207491939123,310
"Bob Damron's Address Book","Salem, OR",156,0.0858359652694479,175
"Bob Damron's Address Book","Salem, SD",3,0.00165069163979707,316
"Bob Damron's Address Book","Salina, KS",37,0.0203585302241639,282
"Bob Damron's Address Book","Salinas, CA",55,0.0302626800629464,264
"Bob Damron's Address Book","Salisbury, MD",41,0.02255945241056,278
"Bob Damron's Address Book","Salisbury, NC",11,0.00605253601258927,308
"Bob Damron's Address Book","Salt Lake City, UT",791,0.435232362359829,43
"Bob Damron's Address Book","Saltillo, TN",6,0.00330138327959415,313
"Bob Damron's Address Book","San Angelo, TX",29,0.0159566858513717,290
"Bob Damron's Address Book","San Anselmo, CA",2,0.00110046109319805,317
"Bob Damron's Address Book","San Antonio, TX",1098,0.604153140165729,30
"Bob Damron's Address Book","San Bernardino, CA",234,0.128753947904172,137
"Bob Damron's Address Book","San Carlos, CA",3,0.00165069163979707,316
"Bob Damron's Address Book","San Clemente, CA",59,0.0324636022493425,260
"Bob Damron's Address Book","San Diego, CA",2400,1.32055331183766,8
"Bob Damron's Address Book","San Francisco, CA",8070,4.44036051105413,1
"Bob Damron's Address Book","San Gabriel, CA",5,0.00275115273299512,314
"Bob Damron's Address Book","San German, PR",21,0.0115548414785795,298
"Bob Damron's Address Book","San Gregorio, CA",9,0.00495207491939123,310
"Bob Damron's Address Book","San Jose, CA",541,0.297674725710073,65
"Bob Damron's Address Book","San Juan Islands, WA",19,0.0104543803853815,300
"Bob Damron's Address Book","San Juan, PR",800,0.44018443727922,42
"Bob Damron's Address Book","San Leandro, CA",17,0.00935391929218342,302
"Bob Damron's Address Book","San Lorenzo, CA",5,0.00275115273299512,314
"Bob Damron's Address Book","San Luis Obispo, CA",200,0.110046109319805,156
"Bob Damron's Address Book","San Marcos, TX",6,0.00330138327959415,313
"Bob Damron's Address Book","San Mateo, CA",52,0.0286119884231493,267
"Bob Damron's Address Book","San Pablo, CA",6,0.00330138327959415,313
"Bob Damron's Address Book","San Pedro, CA",1,0.000550230546599025,318
"Bob Damron's Address Book","San Rafael, CA",61,0.0335640633425405,258
"Bob Damron's Address Book","San Ysidro, CA",10,0.00550230546599025,309
"Bob Damron's Address Book","Sand Point, ID",23,0.0126553025717776,296
"Bob Damron's Address Book","Sandia Park, NM",2,0.00110046109319805,317
"Bob Damron's Address Book","Sandusky, OH",61,0.0335640633425405,258
"Bob Damron's Address Book","Sandwich, MA",23,0.0126553025717776,296
"Bob Damron's Address Book","Sandy Hook, CT",3,0.00165069163979707,316
"Bob Damron's Address Book","Sandy Hook, NJ",18,0.00990414983878245,301
"Bob Damron's Address Book","Sandy Springs, GA",1,0.000550230546599025,318
"Bob Damron's Address Book","Sandy, OR",2,0.00110046109319805,317
"Bob Damron's Address Book","Sanford, ME",6,0.00330138327959415,313
"Bob Damron's Address Book","Sanford, NC",13,0.00715299710578732,306
"Bob Damron's Address Book","Santa Ana, CA",27,0.0148562247581737,292
"Bob Damron's Address Book","Santa Barbara, CA",439,0.241551209956972,83
"Bob Damron's Address Book","Santa Clara, CA",81,0.044568674274521,238
"Bob Damron's Address Book","Santa Clarita Valley, CA",1,0.000550230546599025,318
"Bob Damron's Address Book","Santa Cruz, CA",294,0.161767780700113,112
"Bob Damron's Address Book","Santa Fe, NM",425,0.233847982304586,86
"Bob Damron's Address Book","Santa Margarita, CA",2,0.00110046109319805,317
"Bob Damron's Address Book","Santa Maria, CA",82,0.04511890482112,237
"Bob Damron's Address Book","Santa Monica, CA",223,0.122701411891583,144
"Bob Damron's Address Book","Santa Rosa, CA",120,0.066027665591883,203
"Bob Damron's Address Book","Santee, SC",1,0.000550230546599025,318
"Bob Damron's Address Book","Santurce, PR",18,0.00990414983878245,301
"Bob Damron's Address Book","Saranac Lake, NY",8,0.0044018443727922,311
"Bob Damron's Address Book","Sarasota, FL",299,0.164518933433108,111
"Bob Damron's Address Book","Saratoga Springs, NY",28,0.0154064553047727,291
"Bob Damron's Address Book","Satellite Beach, FL",18,0.00990414983878245,301
"Bob Damron's Address Book","Saugatuck, MI",315,0.173322622178693,109
"Bob Damron's Address Book","Saugus, MA",6,0.00330138327959415,313
"Bob Damron's Address Book","Sault Ste Marie, MI",1,0.000550230546599025,318
"Bob Damron's Address Book","Sault Ste-Marie, MI",2,0.00110046109319805,317
"Bob Damron's Address Book","Sault Ste. Marie, MI",13,0.00715299710578732,306
"Bob Damron's Address Book","Sault Ste–Marie, MI",2,0.00110046109319805,317
"Bob Damron's Address Book","Sausalito, CA",60,0.0330138327959415,259
"Bob Damron's Address Book","Savannah Beach, GA",38,0.020908760770763,281
"Bob Damron's Address Book","Savannah, FL",3,0.00165069163979707,316
"Bob Damron's Address Book","Savannah, GA",322,0.177174236004886,107
"Bob Damron's Address Book","Sawyer, MI",2,0.00110046109319805,317
"Bob Damron's Address Book","Sayreville, NJ",10,0.00550230546599025,309
"Bob Damron's Address Book","Sayville, L.I., NY",3,0.00165069163979707,316
"Bob Damron's Address Book","Sayville, NY",59,0.0324636022493425,260
"Bob Damron's Address Book","Scaborough, ME",1,0.000550230546599025,318
"Bob Damron's Address Book","Scarborough, ME",2,0.00110046109319805,317
"Bob Damron's Address Book","Scarsdale, NY",1,0.000550230546599025,318
"Bob Damron's Address Book","Schaefferstown, PA",4,0.0022009221863961,315
"Bob Damron's Address Book","Schenectady, NY",78,0.042917982634724,241
"Bob Damron's Address Book","Schenley, PA",8,0.0044018443727922,311
"Bob Damron's Address Book","Schiller Park, IL",12,0.0066027665591883,307
"Bob Damron's Address Book","Schroon Lake, NY",2,0.00110046109319805,317
"Bob Damron's Address Book","Scituate, MA",1,0.000550230546599025,318
"Bob Damron's Address Book","Scotrun, PA",1,0.000550230546599025,318
"Bob Damron's Address Book","Scotts Bluff, NE",1,0.000550230546599025,318
"Bob Damron's Address Book","Scottsbluff, NE",8,0.0044018443727922,311
"Bob Damron's Address Book","Scottsdale, AZ",90,0.0495207491939123,230
"Bob Damron's Address Book","Scranton, PA",126,0.0693290488714771,199
"Bob Damron's Address Book","Seaford, NY",9,0.00495207491939123,310
"Bob Damron's Address Book","Seal Beach, CA",1,0.000550230546599025,318
"Bob Damron's Address Book","Seaside Heights, NJ",19,0.0104543803853815,300
"Bob Damron's Address Book","Seaside, CA",1,0.000550230546599025,318
"Bob Damron's Address Book","Seaside, OR",50,0.0275115273299513,269
"Bob Damron's Address Book","Seattle, WA",2386,1.31285008418527,9
"Bob Damron's Address Book","Seaview, FL",3,0.00165069163979707,316
"Bob Damron's Address Book","Seaview, WA",8,0.0044018443727922,311
"Bob Damron's Address Book","Sebago Lake, ME",17,0.00935391929218342,302
"Bob Damron's Address Book","Sebastian, FL",1,0.000550230546599025,318
"Bob Damron's Address Book","Sebastopol, CA",4,0.0022009221863961,315
"Bob Damron's Address Book","Sedona, AZ",74,0.0407170604483278,245
"Bob Damron's Address Book","Seekonk, MA",9,0.00495207491939123,310
"Bob Damron's Address Book","Seiverville, TN",1,0.000550230546599025,318
"Bob Damron's Address Book","Seldon, NY",3,0.00165069163979707,316
"Bob Damron's Address Book","Selingsgrove, PA",1,0.000550230546599025,318
"Bob Damron's Address Book","Selinsgrove, PA",4,0.0022009221863961,315
"Bob Damron's Address Book","Selma, AL",15,0.00825345819898538,304
"Bob Damron's Address Book","Seneca Falls, NY",10,0.00550230546599025,309
"Bob Damron's Address Book","Sequim, WA",1,0.000550230546599025,318
"Bob Damron's Address Book","Sequoia Nat'l Park, CA",2,0.00110046109319805,317
"Bob Damron's Address Book","Sergeantsville, NJ",2,0.00110046109319805,317
"Bob Damron's Address Book","Sergeantville, NJ",1,0.000550230546599025,318
"Bob Damron's Address Book","Sewanee, TN",14,0.00770322765238635,305
"Bob Damron's Address Book","Seward, AK",6,0.00330138327959415,313
"Bob Damron's Address Book","Shaftsbury, VT",7,0.00385161382619318,312
"Bob Damron's Address Book","Shaker Heights, OH",6,0.00330138327959415,313
"Bob Damron's Address Book","Shamokin Dam, PA",9,0.00495207491939123,310
"Bob Damron's Address Book","Shannon, MS",2,0.00110046109319805,317
"Bob Damron's Address Book","Sharon Springs, NY",27,0.0148562247581737,292
"Bob Damron's Address Book","Sharon, PA",8,0.0044018443727922,311
"Bob Damron's Address Book","Shawano Lake, WI",9,0.00495207491939123,310
"Bob Damron's Address Book","Shawano, WI",1,0.000550230546599025,318
"Bob Damron's Address Book","Shawnee, KS",1,0.000550230546599025,318
"Bob Damron's Address Book","Shawnee, OK",18,0.00990414983878245,301
"Bob Damron's Address Book","Shawnee-On-The-Delaware, PA",1,0.000550230546599025,318
"Bob Damron's Address Book","Shawnee-on-the-Delaware, PA",1,0.000550230546599025,318
"Bob Damron's Address Book","Sheboygan, WI",74,0.0407170604483278,245
"Bob Damron's Address Book","Sheffield, MA",4,0.0022009221863961,315
"Bob Damron's Address Book","Shelby, NC",1,0.000550230546599025,318
"Bob Damron's Address Book","Shelbyville, TN",1,0.000550230546599025,318
"Bob Damron's Address Book","Shelbyville, TX",3,0.00165069163979707,316
"Bob Damron's Address Book","Shell Beach, CA",4,0.0022009221863961,315
"Bob Damron's Address Book","Shelter Island, NY",3,0.00165069163979707,316
"Bob Damron's Address Book","Shelton, WA",3,0.00165069163979707,316
"Bob Damron's Address Book","Shenandoah Valley, VA",19,0.0104543803853815,300
"Bob Damron's Address Book","Shepherdstown, WV",3,0.00165069163979707,316
"Bob Damron's Address Book","Sheridan, OR",7,0.00385161382619318,312
"Bob Damron's Address Book","Sherman Oaks, CA",76,0.0418175215415259,243
"Bob Damron's Address Book","Sherman, TX",5,0.00275115273299512,314
"Bob Damron's Address Book","Sherveport, LA",6,0.00330138327959415,313
"Bob Damron's Address Book","Shiller Park, IL",2,0.00110046109319805,317
"Bob Damron's Address Book","Shippensburg, PA",3,0.00165069163979707,316
"Bob Damron's Address Book","Shirley, NY",2,0.00110046109319805,317
"Bob Damron's Address Book","Shreveport, LA",189,0.103993573307216,160
"Bob Damron's Address Book","Sierra Vista, AZ",5,0.00275115273299512,314
"Bob Damron's Address Book","Siesta Key, FL",4,0.0022009221863961,315
"Bob Damron's Address Book","Silver City, NM",1,0.000550230546599025,318
"Bob Damron's Address Book","Silver Lake, CA",64,0.0352147549823376,255
"Bob Damron's Address Book","Silver Lake, MD",1,0.000550230546599025,318
"Bob Damron's Address Book","Silver Spring, MD",38,0.020908760770763,281
"Bob Damron's Address Book","Silver Springs, MD",10,0.00550230546599025,309
"Bob Damron's Address Book","Silverlake, CA",198,0.108945648226607,157
"Bob Damron's Address Book","Sioux City, IA",33,0.0181576080377678,286
"Bob Damron's Address Book","Sioux City, SD",5,0.00275115273299512,314
"Bob Damron's Address Book","Sioux Falls, SD",141,0.0775825070704625,187
"Bob Damron's Address Book","Sitka, AK",17,0.00935391929218342,302
"Bob Damron's Address Book","Sky Forest, CA",1,0.000550230546599025,318
