record_id,title,description,type,address,city,state,publication,year,notes,amenityfeatures,stars,star.type,full.address,status,geoAddress,lat,lon
d-1994-01367,The Point,NW of I-70 & Sheridan Rd.,Cruising Areas,,Denver,CO,Bob Damron's Address Book,1994,,"Cruisy Area,(AYOR)",,,", CO",Verified Location,unclear_coded_by_hand,39.786541,-105.055011
d-1994-01368,Tanrydoon,"P.O. Box 138-C, Montezuma Rte. 468-1956 exclusively gay B&B",Accommodations,,Dillon,CO,Bob Damron's Address Book,1994,,,,,", CO",Location could not be verified. General city or location coordinates used.,unclear_coded_by_hand,39.601363,-105.89621
d-1994-01369,Timber Ridge 200,938-8908 condo real,Accommodations,,Dillon,CO,Bob Damron's Address Book,1994,,"(GF),(SW)",,,", CO",Location could not be verified. General city or location coordinates used.,unclear_coded_by_hand,39.630264,-106.043352
d-1994-01370,Ponder Pocket,"259-9335, 10am-5pm, clsd Sun",Bookstores/Retail Shops,125 E. 10th St.,Durango,CO,Bob Damron's Address Book,1994,,,,,"125 E. 10th St. ,  Durango ,  CO",Google Verified Location,"125 e 10th st, durango, co 81301, usa",37.2745237,-107.8797458
d-1994-01371,Main Mall,"(days, AYOR)",Cruising Areas,,Durango,CO,Bob Damron's Address Book,1994,,"Cruisy Area,(AYOR)",,,", CO",Verified Location,unclear_coded_by_hand,37.272956,-107.881675
d-1994-01372,Narrow Gauge Tram Station,,Cruising Areas,,Durango,CO,Bob Damron's Address Book,1994,,"Cruisy Area,(AYOR)",,,", CO",Location could not be verified. General city or location coordinates used.,unclear_coded_by_hand,37.27528,-107.880067
d-1994-01373,Sundance Cottages,586-3922,Accommodations,,Estes Park,CO,Bob Damron's Address Book,1994,,"(GF),(WC)",,,", CO",Location could not be verified. General city or location coordinates used.,unclear_coded_by_hand,40.36249,-105.563283
d-1994-01374,Gay/Lesbian Alliance,"Lory Student Ctr., CSU Box 206, 80523 491-7232",Info Lines & Services,,Fort Collins,CO,Bob Damron's Address Book,1994,,,,,", CO",Location could not be verified. General city or location coordinates used.,unclear_coded_by_hand,40.58526,-105.084423
d-1994-01375,NIghtingales,493-0251 4pm-2am,Bars,1437 E. Mulberry St.,Fort Collins,CO,Bob Damron's Address Book,1994,,"(*),(MW),(D),(CW),(E),(S-1965-2002),(V),(WC)",,,"1437 E. Mulberry St. ,  Fort Collins ,  CO",Google Verified Location,"1437 e mulberry st, fort collins, co 80524, usa",40.5805824,-105.0504902
d-1994-01376,Fort Collins Travel,482-5555/(800)228-7402,Travel/Tour Operators,333 W. Mountain Ave.,Fort Collins,CO,Bob Damron's Address Book,1994,,,,,"333 W. Mountain Ave. ,  Fort Collins ,  CO",Google Verified Location,"333 w mountain ave, fort collins, co 80521, usa",40.586715,-105.082221
d-1994-01377,Quincy's,242-9633 gay after 8pm,Bars,609 Main St.,Grand Junction,CO,Bob Damron's Address Book,1994,,"(GF),(NH),(WC)",,,"609 Main St. ,  Grand Junction ,  CO",Google Verified Location,"609 main st, grand junction, co 81501, usa",39.0670197,-108.5623526
d-1994-01378,Hawthorne & Lincoln Parks,(clsd midnight),Cruising Areas,,Grand Junction,CO,Bob Damron's Address Book,1994,,"Cruisy Area,(AYOR)",,,", CO",Verified Location,unclear_coded_by_hand,39.075019,-108.544832
d-1994-01379,Gay/Lesbian Group Service,(U of Northern Colorado) 351-2065 leave msg. for referrals,Info Lines & Services,,Greeley,CO,Bob Damron's Address Book,1994,,,,,", CO",Verified Location,unclear_coded_by_hand,40.40627,-104.69446
d-1994-01380,Island Grove Park,,Cruising Areas,,Greeley,CO,Bob Damron's Address Book,1994,,"Cruisy Area,(AYOR)",,,", CO",Verified Location,unclear_coded_by_hand,40.438617,-104.702579
d-1994-01381,Glacier House,567-0536  chalet homestead in the mountains,Accommodations,603 Lake Rd.,Idaho Falls,CO,Bob Damron's Address Book,1994,,(MW),,,"603 Lake Rd. ,  Idaho Falls ,  CO",Google Verified Location,"lake rd, idaho falls, id 83402, usa",43.4992848,-112.0349575
d-1994-01382,Pirates' Cove,"542-9624 2pm-2am, from 4pm Sun, clsd Mon",Bars,409 N. Union,Pueblo,CO,Bob Damron's Address Book,1994,,"(MW),(NH),(WC)",,,"409 N. Union ,  Pueblo ,  CO",Google Verified Location,"409 n union ave, pueblo, co 81003, usa",38.2677049,-104.6103288
d-1994-01383,Mineral Palace Park,,Cruising Areas,,Pueblo,CO,Bob Damron's Address Book,1994,,"Cruisy Area,(AYOR)",,,", CO",Verified Location,unclear_coded_by_hand,38.28112,-104.607067
d-1994-01384,Elk River Estates,"879-7556 B&B, ski resort",Accommodations,,Steamboat Springs,CO,Bob Damron's Address Book,1994,,"(GF),(F)",,,", CO",Location could not be verified. General city or location coordinates used.,unclear_coded_by_hand,40.484977,-106.831716
d-1994-01385,Sweet Basil,"476-0125 lunch & dinner, full bar",Restaurants & Cafes,193 E. Gore Creek Dr.,Vail,CO,Bob Damron's Address Book,1994,,(GF),,,"193 E. Gore Creek Dr. ,  Vail ,  CO",Google Verified Location,"193 gore creek dr, vail, co 81657, usa",39.6408609,-106.3746646
d-1994-01386,Express Vail Adventures,524-7684/(800)572-8850,Travel/Tour Operators,,Vail,CO,Bob Damron's Address Book,1994,,,,,", CO",Location could not be verified. General city or location coordinates used.,unclear_coded_by_hand,39.643324,-106.37808
d-1994-01387,Silverado II,726-5753 condo ski resort,Accommodations,490 Kings Crossing Rd.,Winter Park,CO,Bob Damron's Address Book,1994,,(GF),,,"490 Kings Crossing Rd. ,  Winter Park ,  CO",Google Verified Location,"490 kings crossing rd, winter park, co 80482, usa",39.9182286,-105.7894962
d-1994-01388,Dougal's,"(at Silverado II) 726-8732 5pm-10pm, full bar",Restaurants & Cafes,,Winter Park,CO,Bob Damron's Address Book,1994,Silverado II's address is 490 Kings Crossing Rd.,"(GF),(WC)",,,", CO",Verified Location,unclear_coded_by_hand,39.919148,-105.789557
d-1994-01389,"Hackman House, The","687-9851 Victorian B&B, massage avaialble",Accommodations,602 W. Midland Ave.,Woodland Hills,CO,Bob Damron's Address Book,1994,,(MW),,,"602 W. Midland Ave. ,  Woodland Hills ,  CO",Google Verified Location,"woodland hills, los angeles, ca, usa",34.165357,-118.6089752
d-1995-00002,Thomas Floral & Adult Gifts,"(at Ellsworth) 744-6400 8:30am-6pm, til 5pm Sat, clsd Sun",Bookstores/Retail Shops,1 Broadway Ste. 108,Denver,CO,Bob Damron's Address Book,1995,,(WC),,,"1 Broadway Ste. 108 ,  Denver ,  CO",Google Verified Location,"1 n broadway #108b, denver, co 80223, usa",39.7168385,-104.9877955
d-1995-00230,Basil's Cafe,"698-1413 lunch & dinner, clsd Sun, Italian",Restaurants & Cafes,30 S. Broadway,Denver,CO,Bob Damron's Address Book,1995,,"(BW),(WC)",,,"30 S. Broadway ,  Denver ,  CO",Google Verified Location,"30 s broadway, denver, co 80209, usa",39.7159466,-104.9870326
d-1995-00349,Mike's,777-0193 11am-2am,Bars,60 S. Broadway,Denver,CO,Bob Damron's Address Book,1995,,"(MW),D,(CW),(WC)",,,"60 S. Broadway ,  Denver ,  CO",Google Verified Location,"60 s broadway, denver, co 80209, usa",39.715383,-104.9871239
d-1995-00397,Delafield's Coffeehouse,"744-6774 desserts, games & cards",Restaurants & Cafes,70 S. Broadway,Denver,CO,Bob Damron's Address Book,1995,,"(*),(MW),(NH)",,,"70 S. Broadway ,  Denver ,  CO",Google Verified Location,"70 s broadway, denver, co 80209, usa",39.7152301,-104.987238
d-1995-00448,Metro Travel,333-6777,Travel/Tour Operators,90 Madison Ste. 101,Denver,CO,Bob Damron's Address Book,1995,,(IGTA),,,"90 Madison Ste. 101 ,  Denver ,  CO",Google Verified Location,"90 madison st #101, denver, co 80206, usa",39.7174476,-104.9458745
d-1995-00468,Bistro 100,"894-0600 lunch & dinner, Sun brunch, bar from 11am, great patio",Restaurants & Cafes,100 E. 9th @ Lincoln,Denver,CO,Bob Damron's Address Book,1995,,"(MW),(E)",,,"100 E. 9th @ Lincoln ,  Denver ,  CO",Google Verified Location,,39.730283,-104.985846
d-1995-00494,Footloose Cafe,"722-3430 9am-10pm, til 5pm Sun, full bar",Restaurants & Cafes,104 S. Broadway,Denver,CO,Bob Damron's Address Book,1995,,"(MW),(WC)",,,"104 S. Broadway ,  Denver ,  CO",Google Verified Location,"104 s broadway, denver, co 80203, usa",39.7145529,-104.9872842
d-1995-00514,"Raven and the Rose, The","224-2434, 2pm-7pm, 1pm-5:30pm Sun, metaphysical bookstore",Bookstores/Retail Shops,107 S. College,Fort Collins,CO,Bob Damron's Address Book,1995,,,,,"107 S. College ,  Fort Collins ,  CO",Google Verified Location,"107 s college ave, fort collins, co 80524, usa",40.5866668,-105.0772718
d-1995-00530,Hotel Aspen,"925-3441/ (800)527-7369 ""mountain brkfst""",Accommodations,110 W. Main St.,Aspen,CO,Bob Damron's Address Book,1995,,"(GF),(SW)",,,"110 W. Main St. ,  Aspen ,  CO",Google Verified Location,"110 w main st, aspen, co 81611, usa",39.1920175,-106.8229415
d-1995-00566,Garbo's,837-8217 live jazz & piano bar,Bars,116 9th Ave.,Denver,CO,Bob Damron's Address Book,1995,,"(P-1990-2002),(E),(WC)",,,"116 9th Ave. ,  Denver ,  CO",Google Verified Location,"116 e 9th ave, denver, co 80203, usa",39.7302947,-104.9856745
d-1995-00644,Pleasure Entertainment Center,"722-5852, 24hrs",Erotica,127 S. Broadway,Denver,CO,Bob Damron's Address Book,1995,,,,,"127 S. Broadway ,  Denver ,  CO",Google Verified Location,"127 s broadway, denver, co 80209, usa",39.7142627,-104.9878542
d-1995-00657,Crypt,"733-3112, 10am-10pm, noon-8pm Sun",Erotica,131 Broadway,Denver,CO,Bob Damron's Address Book,1995,,,,,"131 Broadway ,  Denver ,  CO",Google Verified Location,"131 n broadway, denver, co 80223, usa",39.7189026,-104.9877165
d-1995-00699,Crypt Adult Entertainment Center,"778-6584, 24hrs",Erotica,139 Broadway,Denver,CO,Bob Damron's Address Book,1995,,,,,"139 Broadway ,  Denver ,  CO",Google Verified Location,"139 n broadway, denver, co 80203, usa",39.7190045,-104.9876796
d-1995-00719,Compound,"722-7977, 7am-2am, from 8am Sun; also Basix 9pm-2am",Bars,145 Broadway,Denver,CO,Bob Damron's Address Book,1995,,"D,(A)",,,"145 Broadway ,  Denver ,  CO",Google Verified Location,"145 n broadway, denver, co 80223, usa",39.7191595,-104.9877629
d-1995-00753,Broadway Bodyworks,"722-4342 6am-9pm, 7am-6pm Sat, 10am-4pm Sun",Gyms & Health Clubs,160 S. Broadway,Denver,CO,Bob Damron's Address Book,1995,,(GF),,,"160 S. Broadway ,  Denver ,  CO",Google Verified Location,"160 s broadway, denver, co 80209, usa",39.7134048,-104.9872298
d-1995-00808,Sweet Basil,"476-0125 lunch & dinner, full bar",Restaurants & Cafes,193 E. Gore Creek Dr.,Vail,CO,Bob Damron's Address Book,1995,,,,,"193 E. Gore Creek Dr. ,  Vail ,  CO",Google Verified Location,"193 gore creek dr, vail, co 81657, usa",39.6408609,-106.3746646
d-1995-00818,Magazine City,"861-8249, 8:30am-6:30pm, 10am-5:30pm wknds",Bookstores/Retail Shops,200 E. 13th Ave.,Denver,CO,Bob Damron's Address Book,1995,,,,,"200 E. 13th Ave. ,  Denver ,  CO",Google Verified Location,"200 e 13th ave, denver, co 80203, usa",39.7366121,-104.984459
d-1995-00832,Coffee West,"321-3138, 6am-8pm, til 9pm Fri-Sat, til 5pm Sun",Restaurants & Cafes,201 Milwaukee,Denver,CO,Bob Damron's Address Book,1995,,,,,"201 Milwaukee ,  Denver ,  CO",Google Verified Location,"201 milwaukee st, denver, co 80206, usa",39.7196145,-104.9525294
d-1995-00839,Travel Boy Company Ltd.,333-4855/ (800)334-2285,Travel/Tour Operators,201 Steele St. Ste. 2B,Denver,CO,Bob Damron's Address Book,1995,,(IGTA),,,"201 Steele St. Ste. 2B ,  Denver ,  CO",Google Verified Location,"201 steele st #2b, denver, co 80206, usa",39.7196591,-104.950127
d-1995-00939,First Amendment Adult Book Store,630-7676,Erotica,220 E. Fillmore,Colorado Springs,CO,Bob Damron's Address Book,1995,,,,,"220 E. Fillmore ,  Colorado Springs ,  CO",Google Verified Location,"220 e fillmore st, colorado springs, co 80907, usa",38.8746853,-104.8184431
d-1995-00943,Explore Booksellers & Coffeehouse,"925-5336, 10am-11pm",Bookstores/Retail Shops,221 E. Main,Aspen,CO,Bob Damron's Address Book,1995,,,,,"221 E. Main ,  Aspen ,  CO",Google Verified Location,"221 e main st, aspen, co 81611, usa",39.1907891,-106.8211332
d-1995-01034,Out Front,778-7900 bi-monthly,Publications,244 Washington,Denver,CO,Bob Damron's Address Book,1995,,,,,"244 Washington ,  Denver ,  CO",Google Verified Location,"244 n washington st, denver, co 80203, usa",39.7200191,-104.9789373
d-1995-01062,Lone Star Saloon,777-6519 11am-2am,Bars,255 S. Broadway,Denver,CO,Bob Damron's Address Book,1995,,"(NH),(CW)",,,"255 S. Broadway ,  Denver ,  CO",Google Verified Location,"255 s broadway, denver, co 80223, usa",39.7119216,-104.9878336
d-1995-01099,Java Creek,"377-8902 7am-10pm, til 5pm Sun",Restaurants & Cafes,287 Columbine St.,Denver,CO,Bob Damron's Address Book,1995,,"(E),(WC)",,,"287 Columbine St. ,  Denver ,  CO",Google Verified Location,"287 columbine st, denver, co 80206, usa",39.7207528,-104.9572256
d-1995-01187,Aspen Bed & Breakfast Lodge,925-7650/ (800)362-7736 jacuzzi,Accommodations,311 Main,Aspen,CO,Bob Damron's Address Book,1995,,"(GF),(SW)",,,"311 Main ,  Aspen ,  CO",Google Verified Location,,39.191791,-106.825835
d-1995-01200,Metro Express,"894-0668 4pm-2am, from 2pm Sun, patio",Bars,314 13th St.,Denver,CO,Bob Damron's Address Book,1995,,"(*),(MW),D,(E),(V),(WC)",,,"314 13th St. ,  Denver ,  CO",Google Verified Location,"314 13th st, denver, co 80202, usa",39.7404905,-104.9932927
d-1995-01264,"Crested Beauty, The","349-1201 B&B, great Rocky Mtn. location",Accommodations,329 Whiterock Ave.,Crested Butte,CO,Bob Damron's Address Book,1995,,(GF),,,"329 Whiterock Ave. ,  Crested Butte ,  CO",Google Verified Location,"329 whiterock ave, crested butte, co 81224, usa",38.8681887,-106.984401
d-1995-01277,Travel & Tour Operators,482-5555/ (800)228-7402,Travel/Tour Operators,333 W. Mountain Ave.,Fort Collins,CO,Bob Damron's Address Book,1995,,,,,"333 W. Mountain Ave. ,  Fort Collins ,  CO",Google Verified Location,"333 w mountain ave, fort collins, co 80521, usa",40.586715,-105.082221
d-1995-01327,P.T. Barnum Estate,830-6758/ (800)778-8788 B&B on turn-of-the-century estate,Accommodations,360 King St.,Denver,CO,Bob Damron's Address Book,1995,,(GF),,,"360 King St. ,  Denver ,  CO",Google Verified Location,"360 king st, denver, co 80219, usa",39.722461,-105.0333907
d-1995-01407,Pirates' Cove,"542-9624 2pm-2am, from 4pm Sun, clsd Mon",Bars,409 N. Union,Pueblo,CO,Bob Damron's Address Book,1995,,"(MW),(NH),(WC)",,,"409 N. Union ,  Pueblo ,  CO",Google Verified Location,"409 n union ave, pueblo, co 81003, usa",38.2677049,-104.6103288
d-1995-01493,Quest,722-5965 monthly,Publications,432 S. Broadway,Denver,CO,Bob Damron's Address Book,1995,,,,,"432 S. Broadway ,  Denver ,  CO",Google Verified Location,"432 s broadway, denver, co 80209, usa",39.7087176,-104.9873293
d-1995-01519,Double Diamond,920-6905,Bars,450 S. Galena,Aspen,CO,Bob Damron's Address Book,1995,,(GF),,,"450 S. Galena ,  Aspen ,  CO",Google Verified Location,"450 s galena st, aspen, co 81611, usa",39.1874098,-106.8187854
d-1995-01551,Silverado II,726-5753 condo ski resort,Accommodations,490 Kings Crossing Rd.,Winter Park,CO,Bob Damron's Address Book,1995,,(GF),,,"490 Kings Crossing Rd. ,  Winter Park ,  CO",Google Verified Location,"490 kings crossing rd, winter park, co 80482, usa",39.9182286,-105.7894962
d-1995-01607,Hide & Seek Complex,"634-9303 10:30am-2am, til 4am Fri-Sat, 4 bars & restaurant",Bars,512 W. Colorado,Colorado Springs,CO,Bob Damron's Address Book,1995,,"(*),(MW),D,(CW),(S-1965-2002),(WC)",,,"512 W. Colorado ,  Colorado Springs ,  CO",Google Verified Location,"512 w colorado ave, colorado springs, co 80905, usa",38.8329172,-104.8349166
d-1995-01624,Virga,"920-2211 from 10:30pm; also restaurant, from 6pm, some veggie",Bars,517 E. Hopkins,Aspen,CO,Bob Damron's Address Book,1995,,"(GF),D",,,"517 E. Hopkins ,  Aspen ,  CO",Google Verified Location,"517 e hopkins ave, aspen, co 81611, usa",39.1892362,-106.8178838
d-1995-01638,Syzygy,"925-3700 5pm-10pm, bar til 2am, eclectic menu, some veggie",Restaurants & Cafes,520 E. Hyman,Aspen,CO,Bob Damron's Address Book,1995,,"(E),(WC)",,,"520 E. Hyman ,  Aspen ,  CO",Google Verified Location,"520 e hyman ave, aspen, co 81611, usa",39.1889339,-106.8177916
d-1995-01690,"Tippler, The","925-4977 11:30am-2am, lunch daily, welcomes anyone & everyone over 21",Bars,535 E. Dean,Aspen,CO,Bob Damron's Address Book,1995,,D,,,"535 E. Dean ,  Aspen ,  CO",Google Verified Location,"535 e dean st, aspen, co 81611, usa",39.1868619,-106.8189492
d-1995-01710,Denver Detour,"861-1497 11am-2am, lunch & dinner daily",Bars,551 E. Colfax Ave.,Denver,CO,Bob Damron's Address Book,1995,,"(MW),D,(E),(WC)",,,"551 E. Colfax Ave. ,  Denver ,  CO",Google Verified Location,"551 e colfax ave, denver, co 80203, usa",39.7402187,-104.9803592
d-1995-01768,"Hackman House, The","687-9851 Victorian B&B, massage available",Accommodations,602 W. Midland Ave.,Woodland Park,CO,Bob Damron's Address Book,1995,,(MW),,,"602 W. Midland Ave. ,  Woodland Park ,  CO",Google Verified Location,"602 w midland ave, woodland park, co 80863, usa",38.9940933,-105.0596001
d-1995-01770,Glacier House,567-0536 chalet homestead in the mountains,Accommodations,603 Lake Rd.,Idaho Springs,CO,Bob Damron's Address Book,1995,,(MW),,,"603 Lake Rd. ,  Idaho Springs ,  CO",Google Verified Location,"603 lake rd, idaho springs, co 80452, usa",39.823117,-105.640103
d-1995-01780,Quincy's,242-9633 gay after 8pm,Bars,609 Main St.,Grand Junction,CO,Bob Damron's Address Book,1995,,"(GF),(NH),(WC)",,,"609 Main St. ,  Grand Junction ,  CO",Google Verified Location,"609 main st, grand junction, co 81501, usa",39.0670197,-108.5623526
d-1995-01835,"Outlet, The",534-9841 10am-2am,Bars,623 15th St.,Denver,CO,Bob Damron's Address Book,1995,,"(GF),D,(E),(WC)",,,"623 15th St. ,  Denver ,  CO",Google Verified Location,"623 15th st, denver, co 80202, usa",39.7439367,-104.9929639
d-1995-01862,NewStand Cafe,"777-6060 6:30am-10pm, til 7pm Sun",Restaurants & Cafes,630 E. 6th Ave.,Denver,CO,Bob Damron's Address Book,1995,,(WC),,,"630 E. 6th Ave. ,  Denver ,  CO",Google Verified Location,"630 e 6th ave, denver, co 80203, usa",39.7254332,-104.9789994
d-1995-01983,Adventure Bound Expeditions,449-0990,Travel/Tour Operators,711 Walnut St.,Boulder,CO,Bob Damron's Address Book,1995,,(IGTA),,,"711 Walnut St. ,  Boulder ,  CO",Google Verified Location,"711 walnut st, boulder, co 80302, usa",40.0158124,-105.285886
d-1995-02006,"Ransom, The",446-0650 4pm-2am,Bars,716 W. Colfax,Denver,CO,Bob Damron's Address Book,1995,,"(MW),D,(L-1990-2005)",,,"716 W. Colfax ,  Denver ,  CO",Google Verified Location,"716 w colfax ave, denver, co 80204, usa",39.7397701,-104.9970794
d-1995-02016,Aqua Lounge/69,"832-3474 clsd Sun-Mon, popular happy hour buffet Th-Fri, Gay Night Th",Bars,720 E. 17th Ave.,Denver,CO,Bob Damron's Address Book,1995,,"(GF),D,(A),(WC)",,,"720 E. 17th Ave. ,  Denver ,  CO",Google Verified Location,"720 e 17th ave, denver, co 80203, usa",39.7432671,-104.9782109
d-1995-02223,Charlie's,839-8890 10am-2am; also restaurant 11am-4am,Bars,900 E. Colfax Ave.,Denver,CO,Bob Damron's Address Book,1995,,"(*),D,(CW),(WC)",,,"900 E. Colfax Ave. ,  Denver ,  CO",Google Verified Location,"900 e colfax ave, denver, co 80218, usa",39.7397476,-104.9761697
d-1995-02246,Executive Travel,292-3600 contact Ron or John,Travel/Tour Operators,907 17th St.,Denver,CO,Bob Damron's Address Book,1995,,(IGTA),,,"907 17th St. ,  Denver ,  CO",Google Verified Location,"907 17th st, denver, co 80202, usa",39.7477544,-104.9928739
d-1995-02348,Compass Travel,534-1292/ (800)747-1292,Travel/Tour Operators,1001 16th St. Ste. A-150,Denver,CO,Bob Damron's Address Book,1995,,(IGTA),,,"1001 16th St. Ste. A-150 ,  Denver ,  CO",Google Verified Location,"1001 16th st mall a 150, denver, co 80265, usa",39.7482315,-104.9945439
d-1995-02405,Mr. Bill's,534-1759 9am-2am,Bars,1027 Broadway,Denver,CO,Bob Damron's Address Book,1995,,(NH),,,"1027 Broadway ,  Denver ,  CO",Google Verified Location,"1027 broadway, denver, co 80203, usa",39.732651,-104.987667
d-1995-02410,Category Six,"832-6263, 10am-6pm, 11am-5pm wknds, lesbigay bookstore",Bookstores/Retail Shops,1029 E. 11th Ave.,Denver,CO,Bob Damron's Address Book,1995,,,,,"1029 E. 11th Ave. ,  Denver ,  CO",Google Verified Location,"1029 e 11th ave, denver, co 80218, usa",39.7338758,-104.9746323
d-1995-02443,Las Margaritas,"777-0194 from 11am, bar til 2am, Mexican, some veggie",Restaurants & Cafes,1066 Old S. Gaylord St.,Denver,CO,Bob Damron's Address Book,1995,,(WC),,,"1066 Old S. Gaylord St. ,  Denver ,  CO",Google Verified Location,"s gaylord st, denver, co, usa",39.6875115,-104.9616869
d-1995-02479,Marquee,447-1803 7pm-2am,Bars,1109 Walnut,Boulder,CO,Bob Damron's Address Book,1995,,"(GF),D,(A),(WC)",,,"1109 Walnut ,  Boulder ,  CO",Google Verified Location,"1109 walnut st, boulder, co 80302, usa",40.0170388,-105.2806943
d-1995-02558,Left Hand Books,"(lower level) 443-8252, noon-9pm, 1pm-4pm Sun",Bookstores/Retail Shops,1200 Pearl St.,Boulder,CO,Bob Damron's Address Book,1995,,,,,"1200 Pearl St. ,  Boulder ,  CO",Google Verified Location,"1200 pearl st, boulder, co 80302, usa",40.0178501,-105.2796244
d-1995-02602,Denver Sandwich Co.,861-9762 11am-9pm,Restaurants & Cafes,1217 E. 9th Ave.,Denver,CO,Bob Damron's Address Book,1995,,(WC),,,"1217 E. 9th Ave. ,  Denver ,  CO",Google Verified Location,"1217 e 9th ave, denver, co 80218, usa",39.7306074,-104.97245
d-1995-02642,Gay/Lesbian & Bisexual Community Services Center of Colorado,"831-6268/ 837-1598 (TDD) 10am-6pm Mon-Fri, comprehensive listings of men's resources/activities",Info Lines & Services,1245 E. Colfax Ave. Ste. 125,Denver,CO,Bob Damron's Address Book,1995,,,,,"1245 E. Colfax Ave. Ste. 125 ,  Denver ,  CO",Google Verified Location,"1245 e colfax ave #125, denver, co 80218, usa",39.7403289,-104.9711492
d-1995-02734,BJ's Carousel,"777-9880 10am-2am, patio & volleyball; also restaurant",Bars,1380 S. Broadway,Denver,CO,Bob Damron's Address Book,1995,,"(*),(NH),(S-1965-2002),(WC)",,,"1380 S. Broadway ,  Denver ,  CO",Google Verified Location,"1380 s broadway, denver, co 80210, usa",39.6914568,-104.9871082
d-1995-02784,Nightingales,"493-0251 4pm-2am, clsd Mon. CW Th, 18+ Fri, patio",Bars,1437 E. Mulberry St.,Fort Collins,CO,Bob Damron's Address Book,1995,,"(*),(MW),D,(E),(S-1965-2002),(V),(WC)",,,"1437 E. Mulberry St. ,  Fort Collins ,  CO",Google Verified Location,"1437 e mulberry st, fort collins, co 80524, usa",40.5805824,-105.0504902
d-1995-02809,Ye'o Matchmaker Pub,"839-9388 10am-2am, 2 bars; also Mexican restaurant",Bars,1480 Humboldt,Denver,CO,Bob Damron's Address Book,1995,,"(MW),D,(MRC),(S-1965-2002)",,,"1480 Humboldt ,  Denver ,  CO",Google Verified Location,"1480 humboldt st, denver, co 80218, usa",39.7396357,-104.9692324
d-1995-02810,Let's Talk Travel - Carlson Travel Network,759-1318/ (800)934-2506,Travel/Tour Operators,1485 S. Colorado Blvd. #260,Denver,CO,Bob Damron's Address Book,1995,,(IGTA),,,"1485 S. Colorado Blvd. #260 ,  Denver ,  CO",Google Verified Location,"1485 s colorado blvd #260, denver, co 80222, usa",39.6900003,-104.9415822
d-1995-02893,Victoria Oaks Inn,355-1818/ (800)662-OAKS B&B,Accommodations,1575 Race St.,Denver,CO,Bob Damron's Address Book,1995,,(GF),,,"1575 Race St. ,  Denver ,  CO",Google Verified Location,"1575 race st, denver, co 80206, usa",39.7414294,-104.9638243
d-1995-02898,Brick's,377-5400 11am-2am,Bars,1600 E. 17th Ave.,Denver,CO,Bob Damron's Address Book,1995,,"(NH),(F),(WC)",,,"1600 E. 17th Ave. ,  Denver ,  CO",Google Verified Location,"1600 e 17th ave, denver, co 80218, usa",39.7430209,-104.9680458
d-1995-02914,Rock Island,572-7625 call for info,Bars,1614 15th St.,Denver,CO,Bob Damron's Address Book,1995,,"(GF),D,(A),(WC)",,,"1614 15th St. ,  Denver ,  CO",Google Verified Location,"1614 15th st, denver, co 80202, usa",39.7503888,-105.0018219
d-1995-02966,"Penthouse, The","597-3314 3pm-2am, til 4am Fri-Sat",Bars,1715 N. Academy,Colorado Springs,CO,Bob Damron's Address Book,1995,,"(NH),D,(WC)",,,"1715 N. Academy ,  Colorado Springs ,  CO",Google Verified Location,"1715 n academy blvd, colorado springs, co 80909, usa",38.8578126,-104.7551547
d-1995-02967,"News Stand, The",442-9515,Erotica,1720 15th St.,Boulder,CO,Bob Damron's Address Book,1995,,,,,"1720 15th St. ,  Boulder ,  CO",Google Verified Location,"1720 15th st, boulder, co 80302, usa",40.0152062,-105.2746806
d-1995-03072,True Colors,"637-0773 3pm-2am, clsd Mon",Bars,1865 N. Academy Blvd.,Colorado Springs,CO,Bob Damron's Address Book,1995,,"(W-1990-2005),D,(MRC),(WC)",,,"1865 N. Academy Blvd. ,  Colorado Springs ,  CO",Google Verified Location,"1865 n academy blvd, colorado springs, co 80909, usa",38.8590843,-104.7549197
d-1995-03192,Devine Cafe,"333-8463 lunch & dinner, Sun brunch, clsd Mon, cocktails",Restaurants & Cafes,2033 E. Colfax Ave.,Denver,CO,Bob Damron's Address Book,1995,,(WC),,,"2033 E. Colfax Ave. ,  Denver ,  CO",Google Verified Location,"2033 e colfax ave, denver, co 80206, usa",39.7402321,-104.96247
d-1995-03196,"Colorado Triangle, The","293-9009 4pm-2am, from 11am wknds",Bars,2036 Broadway,Denver,CO,Bob Damron's Address Book,1995,,(L-1990-2005),,,"2036 Broadway ,  Denver ,  CO",Google Verified Location,"2036 broadway, denver, co 80205, usa",39.7499449,-104.9871189
d-1995-03201,Aria,"442-5694, 10am-6pm, noon-5pm Sun, cards, T-shirts, gifts",Bookstores/Retail Shops,2043 Broadway,Boulder,CO,Bob Damron's Address Book,1995,,,,,"2043 Broadway ,  Boulder ,  CO",Google Verified Location,"2043 broadway, boulder, co 80302, usa",40.0185898,-105.2805233
d-1995-03243,BTC World Travel,691-9200,Travel/Tour Operators,2120 S. Holly Ste. 100,Denver,CO,Bob Damron's Address Book,1995,,,,,"2120 S. Holly Ste. 100 ,  Denver ,  CO",Google Verified Location,"2120 s holly st #100, denver, co 80222, usa",39.677717,-104.9215924
